ADM0_NAME;flow_name;cf;cf_median;cf_std
Botswana;Sorghum_rf_roff_rt_2030y_SOC;13.204440116882324;12.792181968688965;2.897952079772949
Bouvet Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Brazil;Sorghum_rf_roff_rt_2030y_SOC;23.5019588470459;22.064437866210938;7.730999946594238
British Indian Ocean Territory;Sorghum_rf_roff_rt_2030y_SOC;;;
British Virgin Islands;Sorghum_rf_roff_rt_2030y_SOC;65.3769302368164;65.36408996582031;1.6285901069641113
Brunei Darussalam;Sorghum_rf_roff_rt_2030y_SOC;;;
Bulgaria;Sorghum_rf_roff_rt_2030y_SOC;32.81842803955078;32.33913040161133;4.834257125854492
Burkina Faso;Sorghum_rf_roff_rt_2030y_SOC;12.088231086730957;12.194450378417969;2.2136545181274414
Burundi;Sorghum_rf_roff_rt_2030y_SOC;33.07734680175781;34.4668083190918;8.340751647949219
Cambodia;Sorghum_rf_roff_rt_2030y_SOC;20.862863540649414;21.63789939880371;4.055403232574463
Cameroon;Sorghum_rf_roff_rt_2030y_SOC;21.61054039001465;21.860063552856445;8.97927188873291
Canada;Sorghum_rf_roff_rt_2030y_SOC;48.55862045288086;48.789310455322266;8.933757781982422
Cape Verde;Sorghum_rf_roff_rt_2030y_SOC;30.258344650268555;30.333345413208008;7.168140888214111
Cayman Islands;Sorghum_rf_roff_rt_2030y_SOC;70.64337921142578;70.37103271484375;1.0238317251205444
Central African Republic;Sorghum_rf_roff_rt_2030y_SOC;18.539291381835938;19.579160690307617;4.132294654846191
Chad;Sorghum_rf_roff_rt_2030y_SOC;12.858907699584961;12.58256721496582;3.3369977474212646
Chile;Sorghum_rf_roff_rt_2030y_SOC;36.2593879699707;28.82007598876953;18.490455627441406
China;Sorghum_rf_roff_rt_2030y_SOC;30.05731773376465;28.214981079101562;11.6387939453125
China/India;Sorghum_rf_roff_rt_2030y_SOC;;;
Christmas Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Clipperton Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Cocos (Keeling) Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Colombia;Sorghum_rf_roff_rt_2030y_SOC;35.40999221801758;29.483121871948242;17.57198143005371
Comoros;Sorghum_rf_roff_rt_2030y_SOC;70.38591766357422;70.89783477783203;4.498179912567139
Congo;Sorghum_rf_roff_rt_2030y_SOC;24.915729522705078;24.32358169555664;4.729042053222656
Cook Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Costa Rica;Sorghum_rf_roff_rt_2030y_SOC;37.366783142089844;34.91558837890625;15.102505683898926
Croatia;Sorghum_rf_roff_rt_2030y_SOC;46.88511657714844;43.499732971191406;12.96851634979248
Cuba;Sorghum_rf_roff_rt_2030y_SOC;40.256649017333984;31.627639770507812;15.56354808807373
Cyprus;Sorghum_rf_roff_rt_2030y_SOC;39.52870178222656;40.03633117675781;5.053095817565918
Czech Republic;Sorghum_rf_roff_rt_2030y_SOC;38.366336822509766;37.890987396240234;4.376516342163086
Côte d'Ivoire;Sorghum_rf_roff_rt_2030y_SOC;17.544654846191406;17.39093780517578;2.1089444160461426
Dem People's Rep of Korea;Sorghum_rf_roff_rt_2030y_SOC;42.88967514038086;43.29319763183594;7.809915542602539
Democratic Republic of the Congo;Sorghum_rf_roff_rt_2030y_SOC;22.21014976501465;21.718454360961914;5.423648357391357
Denmark;Sorghum_rf_roff_rt_2030y_SOC;47.52235794067383;45.91518020629883;8.439339637756348
Djibouti;Sorghum_rf_roff_rt_2030y_SOC;14.214385032653809;13.41962718963623;3.830880641937256
Dominica;Sorghum_rf_roff_rt_2030y_SOC;74.27749633789062;74.73489379882812;2.1480467319488525
Dominican Republic;Sorghum_rf_roff_rt_2030y_SOC;38.739173889160156;34.242103576660156;13.098010063171387
Ecuador;Sorghum_rf_roff_rt_2030y_SOC;39.47520446777344;36.986000061035156;13.236246109008789
Egypt;Sorghum_rf_roff_rt_2030y_SOC;15.567667961120605;13.671133995056152;8.003927230834961
El Salvador;Sorghum_rf_roff_rt_2030y_SOC;30.636943817138672;31.164522171020508;4.4645490646362305
Equatorial Guinea;Sorghum_rf_roff_rt_2030y_SOC;55.253929138183594;76.62687683105469;26.360048294067383
Eritrea;Sorghum_rf_roff_rt_2030y_SOC;18.377365112304688;17.26310157775879;5.475032329559326
Estonia;Sorghum_rf_roff_rt_2030y_SOC;68.3930435180664;66.52095794677734;6.445768356323242
Ethiopia;Sorghum_rf_roff_rt_2030y_SOC;25.71700668334961;24.895877838134766;11.11710262298584
Europa Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Falkland Islands (Malvinas);Sorghum_rf_roff_rt_2030y_SOC;;;
Faroe Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Fiji;Sorghum_rf_roff_rt_2030y_SOC;59.834564208984375;57.94021987915039;7.565327167510986
Finland;Sorghum_rf_roff_rt_2030y_SOC;;;
France;Sorghum_rf_roff_rt_2030y_SOC;41.03813552856445;38.995460510253906;10.52746295928955
French Guiana;Sorghum_rf_roff_rt_2030y_SOC;19.618762969970703;22.522008895874023;6.83390998840332
French Polynesia;Sorghum_rf_roff_rt_2030y_SOC;64.19795989990234;62.81682205200195;5.556769371032715
French Southern and Antarctic Territories;Sorghum_rf_roff_rt_2030y_SOC;;;
Gabon;Sorghum_rf_roff_rt_2030y_SOC;25.761104583740234;25.977190017700195;7.948601722717285
Gambia;Sorghum_rf_roff_rt_2030y_SOC;12.140185356140137;11.058964729309082;2.746843099594116
Gaza Strip;Sorghum_rf_roff_rt_2030y_SOC;16.679140090942383;17.867977142333984;3.769770383834839
Georgia;Sorghum_rf_roff_rt_2030y_SOC;52.585105895996094;53.144126892089844;11.433356285095215
Germany;Sorghum_rf_roff_rt_2030y_SOC;44.006080627441406;42.12912368774414;8.99223518371582
Ghana;Sorghum_rf_roff_rt_2030y_SOC;16.229150772094727;15.104262351989746;4.511960506439209
Gibraltar;Sorghum_rf_roff_rt_2030y_SOC;40.678409576416016;40.678409576416016;0.0
Glorioso Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Greece;Sorghum_rf_roff_rt_2030y_SOC;35.05809020996094;33.24100112915039;10.081942558288574
Greenland;Sorghum_rf_roff_rt_2030y_SOC;;;
Grenada;Sorghum_rf_roff_rt_2030y_SOC;68.55448913574219;69.56277465820312;2.214597702026367
Guadeloupe;Sorghum_rf_roff_rt_2030y_SOC;66.49095916748047;64.56925964355469;4.794334888458252
Guam;Sorghum_rf_roff_rt_2030y_SOC;;;
Guatemala;Sorghum_rf_roff_rt_2030y_SOC;32.44272994995117;32.32728576660156;7.77205753326416
Guernsey;Sorghum_rf_roff_rt_2030y_SOC;;;
Guinea;Sorghum_rf_roff_rt_2030y_SOC;20.631248474121094;20.69778823852539;7.234905242919922
Guinea-Bissau;Sorghum_rf_roff_rt_2030y_SOC;20.618518829345703;17.48038101196289;10.036809921264648
Guyana;Sorghum_rf_roff_rt_2030y_SOC;21.425334930419922;21.76218605041504;7.789552211761475
Haiti;Sorghum_rf_roff_rt_2030y_SOC;40.670806884765625;32.14688491821289;16.606977462768555
Hala'ib triangle;Sorghum_rf_roff_rt_2030y_SOC;14.584168434143066;14.44653606414795;3.1141676902770996
Heard Island and McDonald Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Holy See;Sorghum_rf_roff_rt_2030y_SOC;43.38607406616211;43.38607406616211;0.0
Honduras;Sorghum_rf_roff_rt_2030y_SOC;34.00947952270508;34.05404281616211;3.111518621444702
Hong Kong;Sorghum_rf_roff_rt_2030y_SOC;25.14738655090332;27.451648712158203;5.650849342346191
Howland Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Hungary;Sorghum_rf_roff_rt_2030y_SOC;34.90927505493164;35.41661071777344;5.037707328796387
Iceland;Sorghum_rf_roff_rt_2030y_SOC;;;
Ilemi triangle;Sorghum_rf_roff_rt_2030y_SOC;13.034589767456055;15.359437942504883;4.670211315155029
India;Sorghum_rf_roff_rt_2030y_SOC;17.33281135559082;15.884090423583984;8.187612533569336
Indonesia;Sorghum_rf_roff_rt_2030y_SOC;47.53036117553711;49.7071418762207;17.043672561645508
Iran  (Islamic Republic of);Sorghum_rf_roff_rt_2030y_SOC;18.161266326904297;15.16340446472168;8.29781723022461
Iraq;Sorghum_rf_roff_rt_2030y_SOC;14.164058685302734;11.998516082763672;6.436689853668213
Ireland;Sorghum_rf_roff_rt_2030y_SOC;;;
Isle of Man;Sorghum_rf_roff_rt_2030y_SOC;;;
Israel;Sorghum_rf_roff_rt_2030y_SOC;19.943140029907227;15.69352912902832;9.057662963867188
Italy;Sorghum_rf_roff_rt_2030y_SOC;39.91408157348633;38.02273941040039;10.787358283996582
Jamaica;Sorghum_rf_roff_rt_2030y_SOC;70.41060638427734;71.35856628417969;5.2302093505859375
Jammu and Kashmir;Sorghum_rf_roff_rt_2030y_SOC;33.04528045654297;34.49140167236328;9.556611061096191
Japan;Sorghum_rf_roff_rt_2030y_SOC;58.810970306396484;61.236698150634766;15.752819061279297
Jarvis Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Jersey;Sorghum_rf_roff_rt_2030y_SOC;68.5;68.5;0.0
Johnston Atoll;Sorghum_rf_roff_rt_2030y_SOC;;;
Jordan;Sorghum_rf_roff_rt_2030y_SOC;13.483172416687012;12.613764762878418;3.708590269088745
Juan de Nova Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Kazakhstan;Sorghum_rf_roff_rt_2030y_SOC;30.653459548950195;30.856037139892578;11.152435302734375
Kenya;Sorghum_rf_roff_rt_2030y_SOC;18.903194427490234;16.224821090698242;8.516096115112305
Kingman Reef;Sorghum_rf_roff_rt_2030y_SOC;;;
Kiribati;Sorghum_rf_roff_rt_2030y_SOC;;;
Kuril islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Kuwait;Sorghum_rf_roff_rt_2030y_SOC;9.538738250732422;8.144325256347656;4.067539215087891
Kyrgyzstan;Sorghum_rf_roff_rt_2030y_SOC;34.823646545410156;34.937599182128906;7.3484392166137695
Lao People's Democratic Republic;Sorghum_rf_roff_rt_2030y_SOC;27.029741287231445;28.927885055541992;6.648100852966309
Latvia;Sorghum_rf_roff_rt_2030y_SOC;50.64183807373047;50.30081558227539;5.5172882080078125
Lebanon;Sorghum_rf_roff_rt_2030y_SOC;33.237022399902344;31.29486083984375;8.98535442352295
Lesotho;Sorghum_rf_roff_rt_2030y_SOC;31.533653259277344;31.537988662719727;4.906515598297119
Liberia;Sorghum_rf_roff_rt_2030y_SOC;22.898544311523438;21.720561981201172;3.6938414573669434
Libya;Sorghum_rf_roff_rt_2030y_SOC;13.422037124633789;13.340542793273926;3.070946216583252
Liechtenstein;Sorghum_rf_roff_rt_2030y_SOC;62.17010498046875;60.18191146850586;4.61627197265625
Lithuania;Sorghum_rf_roff_rt_2030y_SOC;42.14553451538086;41.39598083496094;5.344987869262695
Luxembourg;Sorghum_rf_roff_rt_2030y_SOC;47.26546096801758;47.310462951660156;2.9031295776367188
Ma'tan al-Sarra;Sorghum_rf_roff_rt_2030y_SOC;12.192959785461426;12.230198860168457;0.6773194670677185
Macau;Sorghum_rf_roff_rt_2030y_SOC;24.881271362304688;24.81546401977539;0.0761120468378067
Madagascar;Sorghum_rf_roff_rt_2030y_SOC;28.738723754882812;25.994691848754883;9.354527473449707
Madeira Islands;Sorghum_rf_roff_rt_2030y_SOC;74.85296630859375;74.85455322265625;1.8380833864212036
Malawi;Sorghum_rf_roff_rt_2030y_SOC;26.187105178833008;24.357154846191406;6.828049182891846
Malaysia;Sorghum_rf_roff_rt_2030y_SOC;31.49366569519043;26.785625457763672;13.591689109802246
Maldives;Sorghum_rf_roff_rt_2030y_SOC;;;
Mali;Sorghum_rf_roff_rt_2030y_SOC;12.377670288085938;12.628641128540039;2.6148569583892822
Malta;Sorghum_rf_roff_rt_2030y_SOC;39.752803802490234;40.62489700317383;2.4520606994628906
Marshall Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Martinique;Sorghum_rf_roff_rt_2030y_SOC;67.62821960449219;66.69259643554688;5.687924385070801
Mauritania;Sorghum_rf_roff_rt_2030y_SOC;13.091789245605469;13.447670936584473;2.839810609817505
Mauritius;Sorghum_rf_roff_rt_2030y_SOC;60.02128219604492;60.72850036621094;5.722923755645752
Mayotte;Sorghum_rf_roff_rt_2030y_SOC;59.48795700073242;59.00232696533203;1.3410110473632812
Mexico;Sorghum_rf_roff_rt_2030y_SOC;24.101030349731445;23.07827377319336;10.574941635131836
Micronesia (Federated States of);Sorghum_rf_roff_rt_2030y_SOC;;;
Midway Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Moldova, Republic of;Sorghum_rf_roff_rt_2030y_SOC;43.75334167480469;43.94009780883789;4.2852911949157715
Monaco;Sorghum_rf_roff_rt_2030y_SOC;65.67366790771484;65.5471420288086;0.37957534193992615
Mongolia;Sorghum_rf_roff_rt_2030y_SOC;26.636171340942383;25.39336585998535;9.814871788024902
Montenegro;Sorghum_rf_roff_rt_2030y_SOC;56.83699035644531;57.977684020996094;6.305949687957764
Montserrat;Sorghum_rf_roff_rt_2030y_SOC;70.05752563476562;66.98111724853516;4.82966947555542
Morocco;Sorghum_rf_roff_rt_2030y_SOC;17.302078247070312;15.230720520019531;8.472735404968262
Mozambique;Sorghum_rf_roff_rt_2030y_SOC;22.974905014038086;22.532590866088867;5.061089515686035
Myanmar;Sorghum_rf_roff_rt_2030y_SOC;28.370609283447266;27.963720321655273;11.364442825317383
Namibia;Sorghum_rf_roff_rt_2030y_SOC;13.961494445800781;13.546731948852539;3.5937283039093018
Nauru;Sorghum_rf_roff_rt_2030y_SOC;;;
Navassa Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Nepal;Sorghum_rf_roff_rt_2030y_SOC;27.73394012451172;26.27440643310547;9.815272331237793
Netherlands;Sorghum_rf_roff_rt_2030y_SOC;54.169559478759766;52.423301696777344;10.867446899414062
Netherlands Antilles;Sorghum_rf_roff_rt_2030y_SOC;43.59455871582031;41.239524841308594;8.847500801086426
New Caledonia;Sorghum_rf_roff_rt_2030y_SOC;55.53912353515625;60.69489288330078;16.212167739868164
New Zealand;Sorghum_rf_roff_rt_2030y_SOC;71.55725860595703;76.25051879882812;8.221673965454102
Nicaragua;Sorghum_rf_roff_rt_2030y_SOC;31.68826675415039;29.592924118041992;7.884634971618652
Niger;Sorghum_rf_roff_rt_2030y_SOC;14.926541328430176;14.788283348083496;2.075343608856201
Nigeria;Sorghum_rf_roff_rt_2030y_SOC;12.938108444213867;12.126140594482422;3.4512531757354736
Niue;Sorghum_rf_roff_rt_2030y_SOC;60.356163024902344;60.322418212890625;0.8042508363723755
Norfolk Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Northern Mariana Islands;Sorghum_rf_roff_rt_2030y_SOC;60.80418395996094;60.80719757080078;2.167821168899536
Norway;Sorghum_rf_roff_rt_2030y_SOC;;;
Oman;Sorghum_rf_roff_rt_2030y_SOC;14.351702690124512;13.052931785583496;3.8620247840881348
Pakistan;Sorghum_rf_roff_rt_2030y_SOC;14.383780479431152;13.353428840637207;5.476226806640625
Palau;Sorghum_rf_roff_rt_2030y_SOC;;;
Palmyra Atoll;Sorghum_rf_roff_rt_2030y_SOC;;;
Panama;Sorghum_rf_roff_rt_2030y_SOC;34.521602630615234;26.019283294677734;15.342977523803711
Papua New Guinea;Sorghum_rf_roff_rt_2030y_SOC;58.97871398925781;63.6176872253418;17.82795524597168
Paracel Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Paraguay;Sorghum_rf_roff_rt_2030y_SOC;19.768474578857422;20.482789993286133;4.932436943054199
Peru;Sorghum_rf_roff_rt_2030y_SOC;34.904144287109375;31.138729095458984;14.849884986877441
Philippines;Sorghum_rf_roff_rt_2030y_SOC;42.37411880493164;44.87608337402344;16.895132064819336
Pitcairn;Sorghum_rf_roff_rt_2030y_SOC;;;
Poland;Sorghum_rf_roff_rt_2030y_SOC;33.8883056640625;32.978553771972656;5.972609996795654
Portugal;Sorghum_rf_roff_rt_2030y_SOC;36.067344665527344;34.269161224365234;8.386630058288574
Puerto Rico;Sorghum_rf_roff_rt_2030y_SOC;68.22779083251953;68.3187255859375;6.300503730773926
Qatar;Sorghum_rf_roff_rt_2030y_SOC;6.71593713760376;6.394529342651367;1.7102370262145996
Republic of Korea;Sorghum_rf_roff_rt_2030y_SOC;38.733131408691406;36.02235412597656;10.916123390197754
Romania;Sorghum_rf_roff_rt_2030y_SOC;33.15626525878906;32.40576171875;5.211984157562256
Russian Federation;Sorghum_rf_roff_rt_2030y_SOC;51.17250442504883;51.340171813964844;9.712103843688965
Rwanda;Sorghum_rf_roff_rt_2030y_SOC;37.19895935058594;36.635440826416016;8.877008438110352
Réunion;Sorghum_rf_roff_rt_2030y_SOC;69.94849395751953;72.14942169189453;6.890085220336914
Saint Helena;Sorghum_rf_roff_rt_2030y_SOC;;;
Saint Kitts and Nevis;Sorghum_rf_roff_rt_2030y_SOC;66.3446273803711;66.76627349853516;5.414816856384277
Saint Lucia;Sorghum_rf_roff_rt_2030y_SOC;70.64744567871094;71.67826843261719;6.053111553192139
Saint Pierre et Miquelon;Sorghum_rf_roff_rt_2030y_SOC;;;
Saint Vincent and the Grenadines;Sorghum_rf_roff_rt_2030y_SOC;72.04737854003906;73.59114837646484;2.424013376235962
Samoa;Sorghum_rf_roff_rt_2030y_SOC;72.9224853515625;76.62687683105469;6.062737464904785
San Marino;Sorghum_rf_roff_rt_2030y_SOC;32.492156982421875;30.246530532836914;3.7171549797058105
Sao Tome and Principe;Sorghum_rf_roff_rt_2030y_SOC;66.63568115234375;62.70225143432617;6.0915913581848145
Saudi Arabia;Sorghum_rf_roff_rt_2030y_SOC;10.193748474121094;9.595075607299805;3.349766969680786
Scarborough Reef;Sorghum_rf_roff_rt_2030y_SOC;;;
Senegal;Sorghum_rf_roff_rt_2030y_SOC;11.490521430969238;10.72408390045166;3.423839807510376
Senkaku Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Serbia;Sorghum_rf_roff_rt_2030y_SOC;37.75865936279297;36.49374771118164;6.072384357452393
Seychelles;Sorghum_rf_roff_rt_2030y_SOC;72.40887451171875;69.5785903930664;3.5014050006866455
Sierra Leone;Sorghum_rf_roff_rt_2030y_SOC;26.694774627685547;25.679195404052734;7.147496223449707
Singapore;Sorghum_rf_roff_rt_2030y_SOC;;;
Slovakia;Sorghum_rf_roff_rt_2030y_SOC;40.20820999145508;39.3930549621582;5.295259475708008
Slovenia;Sorghum_rf_roff_rt_2030y_SOC;57.53971481323242;58.97598648071289;13.48175048828125
Solomon Islands;Sorghum_rf_roff_rt_2030y_SOC;76.62687683105469;76.62687683105469;0.0
Somalia;Sorghum_rf_roff_rt_2030y_SOC;14.809395790100098;15.18837833404541;6.240038871765137
South Africa;Sorghum_rf_roff_rt_2030y_SOC;19.864242553710938;18.1561336517334;8.433218002319336
South Georgia and the South Sandwich Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
South Sudan;Sorghum_rf_roff_rt_2030y_SOC;14.231937408447266;13.914826393127441;4.590064525604248
Spain;Sorghum_rf_roff_rt_2030y_SOC;32.79302215576172;27.9802188873291;14.210260391235352
Spratly Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Sri Lanka;Sorghum_rf_roff_rt_2030y_SOC;32.28652572631836;27.98647117614746;15.070418357849121
Sudan;Sorghum_rf_roff_rt_2030y_SOC;12.926653861999512;12.8282470703125;2.091794490814209
Suriname;Sorghum_rf_roff_rt_2030y_SOC;21.85065460205078;22.16004753112793;3.5099294185638428
Svalbard and Jan Mayen Islands;Sorghum_rf_roff_rt_2030y_SOC;;;
Swaziland;Sorghum_rf_roff_rt_2030y_SOC;28.549198150634766;27.579418182373047;6.148576736450195
Sweden;Sorghum_rf_roff_rt_2030y_SOC;64.9464111328125;66.99644470214844;11.405158996582031
Switzerland;Sorghum_rf_roff_rt_2030y_SOC;59.6377067565918;59.74771499633789;9.048967361450195
Syrian Arab Republic;Sorghum_rf_roff_rt_2030y_SOC;14.945009231567383;13.397475242614746;6.929504871368408
Taiwan;Sorghum_rf_roff_rt_2030y_SOC;47.851051330566406;49.053035736083984;14.022299766540527
Tajikistan;Sorghum_rf_roff_rt_2030y_SOC;33.5440788269043;34.229373931884766;9.419448852539062
Thailand;Sorghum_rf_roff_rt_2030y_SOC;21.328006744384766;20.32615089416504;8.19687557220459
The former Yugoslav Republic of Macedonia;Sorghum_rf_roff_rt_2030y_SOC;32.940513610839844;31.56593132019043;7.027058124542236
Timor-Leste;Sorghum_rf_roff_rt_2030y_SOC;55.52486038208008;55.5936393737793;11.881640434265137
Togo;Sorghum_rf_roff_rt_2030y_SOC;15.097777366638184;14.070566177368164;2.8017866611480713
Tokelau;Sorghum_rf_roff_rt_2030y_SOC;;;
Tonga;Sorghum_rf_roff_rt_2030y_SOC;63.25008773803711;62.83975601196289;2.240952491760254
Trinidad and Tobago;Sorghum_rf_roff_rt_2030y_SOC;64.02371978759766;64.10401153564453;6.848878860473633
Tromelin Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Tunisia;Sorghum_rf_roff_rt_2030y_SOC;15.31954288482666;12.168460845947266;8.297537803649902
Turkey;Sorghum_rf_roff_rt_2030y_SOC;36.586334228515625;35.1745491027832;8.429085731506348
Turkmenistan;Sorghum_rf_roff_rt_2030y_SOC;18.02946662902832;17.44962501525879;4.656393051147461
Turks and Caicos islands;Sorghum_rf_roff_rt_2030y_SOC;61.25723648071289;61.0;3.3074796199798584
Tuvalu;Sorghum_rf_roff_rt_2030y_SOC;;;
U.K. of Great Britain and Northern Ireland;Sorghum_rf_roff_rt_2030y_SOC;53.25117492675781;51.88423156738281;7.786524295806885
Uganda;Sorghum_rf_roff_rt_2030y_SOC;26.408226013183594;26.923364639282227;9.896957397460938
Ukraine;Sorghum_rf_roff_rt_2030y_SOC;44.265071868896484;43.407615661621094;6.188114166259766
United Arab Emirates;Sorghum_rf_roff_rt_2030y_SOC;11.874856948852539;11.034987449645996;3.5139074325561523
United Republic of Tanzania;Sorghum_rf_roff_rt_2030y_SOC;22.86602020263672;20.964475631713867;7.662935733795166
United States Virgin Islands;Sorghum_rf_roff_rt_2030y_SOC;66.84201049804688;67.16765594482422;1.2933437824249268
United States of America;Sorghum_rf_roff_rt_2030y_SOC;31.605567932128906;29.11978530883789;13.636190414428711
Uruguay;Sorghum_rf_roff_rt_2030y_SOC;37.089942932128906;36.932884216308594;8.044333457946777
Uzbekistan;Sorghum_rf_roff_rt_2030y_SOC;20.700525283813477;18.791040420532227;7.063868045806885
Vanuatu;Sorghum_rf_roff_rt_2030y_SOC;67.65130615234375;67.34510040283203;5.016655445098877
Venezuela;Sorghum_rf_roff_rt_2030y_SOC;23.01593589782715;21.667404174804688;8.92991828918457
Viet Nam;Sorghum_rf_roff_rt_2030y_SOC;29.85892105102539;29.274965286254883;9.128422737121582
Wake Island;Sorghum_rf_roff_rt_2030y_SOC;;;
Wallis and Futuna;Sorghum_rf_roff_rt_2030y_SOC;;;
West Bank;Sorghum_rf_roff_rt_2030y_SOC;23.333772659301758;24.107036590576172;3.0026681423187256
Western Sahara;Sorghum_rf_roff_rt_2030y_SOC;9.661356925964355;8.812807083129883;3.246027946472168
Yemen;Sorghum_rf_roff_rt_2030y_SOC;17.337074279785156;16.641332626342773;4.524290084838867
Zambia;Sorghum_rf_roff_rt_2030y_SOC;24.372722625732422;24.08127212524414;3.5731184482574463
Zimbabwe;Sorghum_rf_roff_rt_2030y_SOC;20.73106575012207;20.64824867248535;3.6444668769836426
Abyei;Sorghum_rf_ron_rt_2030y_SOC;15.32883071899414;15.337559700012207;0.37129056453704834
Afghanistan;Sorghum_rf_ron_rt_2030y_SOC;24.741846084594727;16.11237144470215;14.759583473205566
Aksai Chin;Sorghum_rf_ron_rt_2030y_SOC;;;
Albania;Sorghum_rf_ron_rt_2030y_SOC;68.48193359375;72.85121154785156;9.350677490234375
Algeria;Sorghum_rf_ron_rt_2030y_SOC;34.08169174194336;35.847381591796875;6.159783840179443
American Samoa;Sorghum_rf_ron_rt_2030y_SOC;;;
Andorra;Sorghum_rf_ron_rt_2030y_SOC;47.7636833190918;47.680870056152344;0.30985409021377563
Angola;Sorghum_rf_ron_rt_2030y_SOC;19.88554573059082;19.529958724975586;4.363349914550781
Anguilla;Sorghum_rf_ron_rt_2030y_SOC;;;
Antarctica;Sorghum_rf_ron_rt_2030y_SOC;;;
Antigua and Barbuda;Sorghum_rf_ron_rt_2030y_SOC;;;
Argentina;Sorghum_rf_ron_rt_2030y_SOC;30.474117279052734;29.07253074645996;9.370055198669434
Armenia;Sorghum_rf_ron_rt_2030y_SOC;45.69721603393555;45.943424224853516;2.636569023132324
Aruba;Sorghum_rf_ron_rt_2030y_SOC;;;
Arunachal Pradesh;Sorghum_rf_ron_rt_2030y_SOC;40.41381072998047;42.16949462890625;15.464682579040527
Ashmore and Cartier Islands;Sorghum_rf_ron_rt_2030y_SOC;;;
Australia;Sorghum_rf_ron_rt_2030y_SOC;28.484256744384766;25.381731033325195;13.690410614013672
Austria;Sorghum_rf_ron_rt_2030y_SOC;55.88465881347656;53.8022575378418;11.657193183898926
Azerbaijan;Sorghum_rf_ron_rt_2030y_SOC;44.98600387573242;43.440040588378906;12.030498504638672
Azores Islands;Sorghum_rf_ron_rt_2030y_SOC;;;
Bahamas;Sorghum_rf_ron_rt_2030y_SOC;;;
Bahrain;Sorghum_rf_ron_rt_2030y_SOC;;;
Baker Island;Sorghum_rf_ron_rt_2030y_SOC;;;
Bangladesh;Sorghum_rf_ron_rt_2030y_SOC;21.7152042388916;21.24899673461914;4.06792688369751
Barbados;Sorghum_rf_ron_rt_2030y_SOC;;;
Bassas da India;Sorghum_rf_ron_rt_2030y_SOC;;;
Belarus;Sorghum_rf_ron_rt_2030y_SOC;53.40007400512695;52.78754806518555;5.308427810668945
Belgium;Sorghum_rf_ron_rt_2030y_SOC;56.0921630859375;54.85084533691406;4.300873756408691
Belize;Sorghum_rf_ron_rt_2030y_SOC;33.941463470458984;32.826744079589844;6.450681209564209
Benin;Sorghum_rf_ron_rt_2030y_SOC;15.047945022583008;14.762751579284668;1.5744320154190063
Bermuda;Sorghum_rf_ron_rt_2030y_SOC;;;
Bhutan;Sorghum_rf_ron_rt_2030y_SOC;57.25571823120117;54.354400634765625;19.353530883789062
Bird Island;Sorghum_rf_ron_rt_2030y_SOC;;;
Bolivia;Sorghum_rf_ron_rt_2030y_SOC;29.5604190826416;26.787981033325195;12.984106063842773
Bosnia and Herzegovina;Sorghum_rf_ron_rt_2030y_SOC;58.9410514831543;54.594764709472656;14.774223327636719
Botswana;Sorghum_rf_ron_rt_2030y_SOC;16.26434326171875;15.724052429199219;3.372131824493408
Bouvet Island;Sorghum_rf_ron_rt_2030y_SOC;;;
Brazil;Sorghum_rf_ron_rt_2030y_SOC;28.406450271606445;26.972681045532227;8.185632705688477
British Indian Ocean Territory;Sorghum_rf_ron_rt_2030y_SOC;;;
British Virgin Islands;Sorghum_rf_ron_rt_2030y_SOC;;;
Brunei Darussalam;Sorghum_rf_ron_rt_2030y_SOC;;;
Bulgaria;Sorghum_rf_ron_rt_2030y_SOC;38.731788635253906;38.004085540771484;6.273934364318848
Burkina Faso;Sorghum_rf_ron_rt_2030y_SOC;14.585485458374023;14.695152282714844;2.518505573272705
Burundi;Sorghum_rf_ron_rt_2030y_SOC;35.38844299316406;36.95463180541992;8.63827896118164
Cambodia;Sorghum_rf_ron_rt_2030y_SOC;19.679288864135742;20.12578582763672;5.942065715789795
Cameroon;Sorghum_rf_ron_rt_2030y_SOC;24.15506362915039;24.480609893798828;8.941181182861328
