ECO_ID,flow_name,metric,value,ECO_NAME,BIOME_NUM,BIOME_NAME,REALM
71,Wheat_irr_roff_2030y_SOC,cf_std,0.4578674,Inner Niger Delta flooded savanna,9.0,Flooded Grasslands & Savannas,Afrotropic
375,Wheat_irr_roff_2030y_SOC,cf_std,14.624874,Interior Alaska-Yukon lowland taiga,6.0,Boreal Forests/Taiga,Nearctic
336,Wheat_irr_roff_2030y_SOC,cf_std,5.5055294,Interior Plateau US Hardwood Forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
416,Wheat_irr_roff_2030y_SOC,cf_std,9.114742,Interior Yukon-Alaska alpine tundra,11.0,Tundra,Nearctic
469,Wheat_irr_roff_2030y_SOC,cf_std,0.20044976,Iquitos várzea,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
294,Wheat_irr_roff_2030y_SOC,cf_std,2.6366038,Irrawaddy dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
234,Wheat_irr_roff_2030y_SOC,cf_std,,Irrawaddy freshwater swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
235,Wheat_irr_roff_2030y_SOC,cf_std,3.8549454,Irrawaddy moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
533,Wheat_irr_roff_2030y_SOC,cf_std,,Islas Revillagigedo dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
470,Wheat_irr_roff_2030y_SOC,cf_std,15.386984,Isthmian-Atlantic moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
471,Wheat_irr_roff_2030y_SOC,cf_std,12.697409,Isthmian-Pacific moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
795,Wheat_irr_roff_2030y_SOC,cf_std,10.222179,Italian sclerophyllous and semi-deciduous forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
46,Wheat_irr_roff_2030y_SOC,cf_std,1.8656138,Itigi-Sumbu thicket,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
534,Wheat_irr_roff_2030y_SOC,cf_std,9.825112,Jalisco dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
535,Wheat_irr_roff_2030y_SOC,cf_std,0.0,Jamaican dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
472,Wheat_irr_roff_2030y_SOC,cf_std,0.0,Jamaican moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
473,Wheat_irr_roff_2030y_SOC,cf_std,,Japurá-Solimões-Negro moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
202,Wheat_irr_roff_2030y_SOC,cf_std,22.009577,Jarrah-Karri forest and shrublands,12.0,"Mediterranean Forests, Woodlands & Scrub",Australasia
236,Wheat_irr_roff_2030y_SOC,cf_std,4.890735,Jian Nan subtropical evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
82,Wheat_irr_roff_2030y_SOC,cf_std,2.1251523,Jos Plateau forest-grassland,10.0,Montane Grasslands & Shrublands,Afrotropic
560,Wheat_irr_roff_2030y_SOC,cf_std,,Juan Fernández Islands temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Neotropic
827,Wheat_irr_roff_2030y_SOC,cf_std,8.134193,Junggar Basin semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
474,Wheat_irr_roff_2030y_SOC,cf_std,,Juruá-Purus moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
418,Wheat_irr_roff_2030y_SOC,cf_std,,Kalaallit Nunaat High Arctic tundra,11.0,Tundra,Nearctic
47,Wheat_irr_roff_2030y_SOC,cf_std,0.93677586,Kalahari Acacia woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
97,Wheat_irr_roff_2030y_SOC,cf_std,1.9537475,Kalahari xeric savanna,13.0,Deserts & Xeric Shrublands,Afrotropic
713,Wheat_irr_roff_2030y_SOC,cf_std,5.821937,Kamchatka-Kurile meadows and sparse forests,6.0,Boreal Forests/Taiga,Palearctic
712,Wheat_irr_roff_2030y_SOC,cf_std,6.049946,Kamchatka taiga,6.0,Boreal Forests/Taiga,Palearctic
98,Wheat_irr_roff_2030y_SOC,cf_std,3.4098682,Kaokoveld desert,13.0,Deserts & Xeric Shrublands,Afrotropic
754,Wheat_irr_roff_2030y_SOC,cf_std,5.203171,Karakoram-West Tibetan Plateau alpine steppe,10.0,Montane Grasslands & Shrublands,Palearctic
237,Wheat_irr_roff_2030y_SOC,cf_std,2.0614707,Kayah-Karen montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
731,Wheat_irr_roff_2030y_SOC,cf_std,7.362667,Kazakh forest steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
828,Wheat_irr_roff_2030y_SOC,cf_std,7.4197097,Kazakh semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
732,Wheat_irr_roff_2030y_SOC,cf_std,5.413944,Kazakh steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
733,Wheat_irr_roff_2030y_SOC,cf_std,6.4609084,Kazakh upland steppe,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
624,Wheat_irr_roff_2030y_SOC,cf_std,,Kermadec Islands subtropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
755,Wheat_irr_roff_2030y_SOC,cf_std,5.683499,Khangai Mountains alpine meadow,10.0,Montane Grasslands & Shrublands,Palearctic
700,Wheat_irr_roff_2030y_SOC,cf_std,0.6073099,Khangai Mountains conifer forests,5.0,Temperate Conifer Forests,Palearctic
295,Wheat_irr_roff_2030y_SOC,cf_std,0.8859235,Khathiar-Gir dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
186,Wheat_irr_roff_2030y_SOC,cf_std,2.0345273,Kimberly tropical savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
357,Wheat_irr_roff_2030y_SOC,cf_std,7.2318273,Klamath-Siskiyou forests,5.0,Temperate Conifer Forests,Nearctic
15,Wheat_irr_roff_2030y_SOC,cf_std,10.03749,Knysna-Amatole montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
774,Wheat_irr_roff_2030y_SOC,cf_std,,Kola Peninsula tundra,11.0,Tundra,Palearctic
829,Wheat_irr_roff_2030y_SOC,cf_std,2.9694927,Kopet Dag semi-desert,13.0,Deserts & Xeric Shrublands,Palearctic
756,Wheat_irr_roff_2030y_SOC,cf_std,3.572021,Kopet Dag woodlands and forest steppe,10.0,Montane Grasslands & Shrublands,Palearctic
757,Wheat_irr_roff_2030y_SOC,cf_std,3.3789344,Kuh Rud and Eastern Iran montane woodlands,10.0,Montane Grasslands & Shrublands,Palearctic
16,Wheat_irr_roff_2030y_SOC,cf_std,8.216073,Kwazulu Natal-Cape coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
603,Wheat_irr_roff_2030y_SOC,cf_std,8.744865,La Costa xeric shrublands,13.0,Deserts & Xeric Shrublands,Neotropic
72,Wheat_irr_roff_2030y_SOC,cf_std,1.1347195,Lake Chad flooded savanna,9.0,Flooded Grasslands & Savannas,Afrotropic
536,Wheat_irr_roff_2030y_SOC,cf_std,,Lara-Falcón dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
475,Wheat_irr_roff_2030y_SOC,cf_std,,Leeward Islands moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
163,Wheat_irr_roff_2030y_SOC,cf_std,19.737488,Lesser Sundas deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Australasia
48,Wheat_irr_roff_2030y_SOC,cf_std,6.224203,Limpopo lowveld,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
572,Wheat_irr_roff_2030y_SOC,cf_std,9.225387,Llanos,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
142,Wheat_irr_roff_2030y_SOC,cf_std,,Lord Howe Island subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
143,Wheat_irr_roff_2030y_SOC,cf_std,,Louisiade Archipelago rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
577,Wheat_irr_roff_2030y_SOC,cf_std,3.6774619,Low Monte,8.0,"Temperate Grasslands, Savannas & Shrublands",Neotropic
238,Wheat_irr_roff_2030y_SOC,cf_std,4.194524,Lower Gangetic Plains moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
239,Wheat_irr_roff_2030y_SOC,cf_std,2.951342,Luang Prabang montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
240,Wheat_irr_roff_2030y_SOC,cf_std,24.411898,Luzon montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
241,Wheat_irr_roff_2030y_SOC,cf_std,21.662354,Luzon rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
303,Wheat_irr_roff_2030y_SOC,cf_std,6.8226376,Luzon tropical pine forests,3.0,Tropical & Subtropical Coniferous Forests,Indomalayan
32,Wheat_irr_roff_2030y_SOC,cf_std,3.3226135,Madagascar dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Afrotropic
83,Wheat_irr_roff_2030y_SOC,cf_std,4.2896786,Madagascar ericoid thickets,10.0,Montane Grasslands & Shrublands,Afrotropic
17,Wheat_irr_roff_2030y_SOC,cf_std,9.880761,Madagascar humid forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
114,Wheat_irr_roff_2030y_SOC,cf_std,,Madagascar mangroves,14.0,Mangroves,Afrotropic
99,Wheat_irr_roff_2030y_SOC,cf_std,7.9002066,Madagascar spiny thickets,13.0,Deserts & Xeric Shrublands,Afrotropic
18,Wheat_irr_roff_2030y_SOC,cf_std,6.670223,Madagascar subhumid forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
100,Wheat_irr_roff_2030y_SOC,cf_std,2.3203468,Madagascar succulent woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
476,Wheat_irr_roff_2030y_SOC,cf_std,,Madeira-Tapajós moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
668,Wheat_irr_roff_2030y_SOC,cf_std,3.5842648,Madeira evergreen forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
478,Wheat_irr_roff_2030y_SOC,cf_std,4.320669,Magdalena-Urabá moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
538,Wheat_irr_roff_2030y_SOC,cf_std,7.7202163,Magdalena Valley dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
477,Wheat_irr_roff_2030y_SOC,cf_std,9.502597,Magdalena Valley montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
561,Wheat_irr_roff_2030y_SOC,cf_std,9.188868,Magellanic subpolar forests,4.0,Temperate Broadleaf & Mixed Forests,Neotropic
73,Wheat_irr_roff_2030y_SOC,cf_std,1.205704,Makgadikgadi halophytics,9.0,Flooded Grasslands & Savannas,Afrotropic
242,Wheat_irr_roff_2030y_SOC,cf_std,7.1054274e-15,Malabar Coast moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
243,Wheat_irr_roff_2030y_SOC,cf_std,,Maldives-Lakshadweep-Chagos Archipelago tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
604,Wheat_irr_roff_2030y_SOC,cf_std,,Malpelo Island xeric scrub,13.0,Deserts & Xeric Shrublands,Neotropic
669,Wheat_irr_roff_2030y_SOC,cf_std,6.914424,Manchurian mixed forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
49,Wheat_irr_roff_2030y_SOC,cf_std,1.7688373,Mandara Plateau woodlands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
19,Wheat_irr_roff_2030y_SOC,cf_std,7.775089,Maputaland coastal forests and woodlands,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
539,Wheat_irr_roff_2030y_SOC,cf_std,2.80385,Maracaibo dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
480,Wheat_irr_roff_2030y_SOC,cf_std,,Marajó várzea,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
540,Wheat_irr_roff_2030y_SOC,cf_std,,Maranhão Babaçu forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Neotropic
479,Wheat_irr_roff_2030y_SOC,cf_std,4.682899,Marañón dry forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
637,Wheat_irr_roff_2030y_SOC,cf_std,,Marianas tropical dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Oceania
625,Wheat_irr_roff_2030y_SOC,cf_std,,Marquesas tropical moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Oceania
50,Wheat_irr_roff_2030y_SOC,cf_std,2.2851915,Masai xeric grasslands and shrublands,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
20,Wheat_irr_roff_2030y_SOC,cf_std,8.331294,Mascarene forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
481,Wheat_irr_roff_2030y_SOC,cf_std,,Mato Grosso tropical dry forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
796,Wheat_irr_roff_2030y_SOC,cf_std,5.268021,Mediterranean Acacia-Argania dry woodlands and succulent thickets,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
701,Wheat_irr_roff_2030y_SOC,cf_std,7.883226,Mediterranean conifer and mixed forests,5.0,Temperate Conifer Forests,Palearctic
797,Wheat_irr_roff_2030y_SOC,cf_std,4.3728976,Mediterranean dry woodlands and steppe,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
758,Wheat_irr_roff_2030y_SOC,cf_std,3.9452596,Mediterranean High Atlas juniper steppe,10.0,Montane Grasslands & Shrublands,Palearctic
798,Wheat_irr_roff_2030y_SOC,cf_std,7.6814246,Mediterranean woodlands and forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
244,Wheat_irr_roff_2030y_SOC,cf_std,4.5911646,Meghalaya subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
245,Wheat_irr_roff_2030y_SOC,cf_std,,Mentawai Islands rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
432,Wheat_irr_roff_2030y_SOC,cf_std,5.1551523,Meseta Central matorral,13.0,Deserts & Xeric Shrublands,Nearctic
613,Wheat_irr_roff_2030y_SOC,cf_std,16.87875,Mesoamerican Gulf-Caribbean mangroves,14.0,Mangroves,Neotropic
830,Wheat_irr_roff_2030y_SOC,cf_std,2.5074563,Mesopotamian shrub desert,13.0,Deserts & Xeric Shrublands,Palearctic
376,Wheat_irr_roff_2030y_SOC,cf_std,7.0245476,Mid-Canada Boreal Plains forests,6.0,Boreal Forests/Taiga,Nearctic
414,Wheat_irr_roff_2030y_SOC,cf_std,,Canadian Middle Arctic Tundra,11.0,Tundra,Nearctic
393,Wheat_irr_roff_2030y_SOC,cf_std,13.110217,Mid-Atlantic US coastal savannas,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
377,Wheat_irr_roff_2030y_SOC,cf_std,6.496214,Midwest Canadian Shield forests,6.0,Boreal Forests/Taiga,Nearctic
247,Wheat_irr_roff_2030y_SOC,cf_std,5.3612366,Mindanao-Eastern Visayas rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
246,Wheat_irr_roff_2030y_SOC,cf_std,5.7396655,Mindanao montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
248,Wheat_irr_roff_2030y_SOC,cf_std,2.7673464,Mindoro rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
573,Wheat_irr_roff_2030y_SOC,cf_std,,Miskito pine forests,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropic
337,Wheat_irr_roff_2030y_SOC,cf_std,14.020074,Mississippi lowland forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
187,Wheat_irr_roff_2030y_SOC,cf_std,3.0255744,Mitchell Grass Downs,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia
249,Wheat_irr_roff_2030y_SOC,cf_std,4.023466,Mizoram-Manipur-Kachin rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
433,Wheat_irr_roff_2030y_SOC,cf_std,2.8261352,Mojave desert,13.0,Deserts & Xeric Shrublands,Nearctic
734,Wheat_irr_roff_2030y_SOC,cf_std,11.391714,Mongolian-Manchurian grassland,8.0,"Temperate Grasslands, Savannas & Shrublands",Palearctic
394,Wheat_irr_roff_2030y_SOC,cf_std,8.218504,Montana Valley and Foothill grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
482,Wheat_irr_roff_2030y_SOC,cf_std,,Monte Alegre várzea,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
605,Wheat_irr_roff_2030y_SOC,cf_std,2.1365507,Motagua Valley thornscrub,13.0,Deserts & Xeric Shrublands,Neotropic
21,Wheat_irr_roff_2030y_SOC,cf_std,16.928205,Mount Cameroon and Bioko montane forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
84,Wheat_irr_roff_2030y_SOC,cf_std,6.3998113,Mulanje Montane forest-grassland,10.0,Montane Grasslands & Shrublands,Afrotropic
203,Wheat_irr_roff_2030y_SOC,cf_std,8.412347,Murray-Darling woodlands and mallee,12.0,"Mediterranean Forests, Woodlands & Scrub",Australasia
378,Wheat_irr_roff_2030y_SOC,cf_std,5.707642,Muskwa-Slave Lake taiga,6.0,Boreal Forests/Taiga,Nearctic
321,Wheat_irr_roff_2030y_SOC,cf_std,14.730097,Myanmar Coast mangroves,14.0,Mangroves,Indomalayan
250,Wheat_irr_roff_2030y_SOC,cf_std,13.549215,Myanmar coastal rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
101,Wheat_irr_roff_2030y_SOC,cf_std,3.209948,Nama Karoo shrublands,13.0,Deserts & Xeric Shrublands,Afrotropic
102,Wheat_irr_roff_2030y_SOC,cf_std,3.6537786,Namaqualand-Richtersveld steppe,13.0,Deserts & Xeric Shrublands,Afrotropic
103,Wheat_irr_roff_2030y_SOC,cf_std,3.4946284,Namib Desert,13.0,Deserts & Xeric Shrublands,Afrotropic
104,Wheat_irr_roff_2030y_SOC,cf_std,3.9717658,Namibian savanna woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
251,Wheat_irr_roff_2030y_SOC,cf_std,10.128233,Nansei Islands subtropical evergreen forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
483,Wheat_irr_roff_2030y_SOC,cf_std,7.1659465,Napo moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
204,Wheat_irr_roff_2030y_SOC,cf_std,22.18673,Naracoorte woodlands,12.0,"Mediterranean Forests, Woodlands & Scrub",Australasia
296,Wheat_irr_roff_2030y_SOC,cf_std,2.4190264,Narmada Valley dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
395,Wheat_irr_roff_2030y_SOC,cf_std,4.582728,Nebraska Sand Hills mixed grasslands,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
484,Wheat_irr_roff_2030y_SOC,cf_std,7.2368627,Negro-Branco moist forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
170,Wheat_irr_roff_2030y_SOC,cf_std,1.2271041,Nelson Coast temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
743,Wheat_irr_roff_2030y_SOC,cf_std,3.351909,Nenjiang River grassland,9.0,Flooded Grasslands & Savannas,Palearctic
144,Wheat_irr_roff_2030y_SOC,cf_std,3.8433342,New Britain-New Ireland lowland rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
145,Wheat_irr_roff_2030y_SOC,cf_std,3.546138,New Britain-New Ireland montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
164,Wheat_irr_roff_2030y_SOC,cf_std,15.733878,New Caledonia dry forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Australasia
146,Wheat_irr_roff_2030y_SOC,cf_std,17.92661,New Caledonia rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
338,Wheat_irr_roff_2030y_SOC,cf_std,7.967289,New England-Acadian forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
217,Wheat_irr_roff_2030y_SOC,cf_std,,New Guinea mangroves,14.0,Mangroves,Australasia
252,Wheat_irr_roff_2030y_SOC,cf_std,,Nicobar Islands rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
22,Wheat_irr_roff_2030y_SOC,cf_std,,Niger Delta swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
23,Wheat_irr_roff_2030y_SOC,cf_std,,Nigerian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
670,Wheat_irr_roff_2030y_SOC,cf_std,13.708406,Nihonkai evergreen forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
671,Wheat_irr_roff_2030y_SOC,cf_std,11.318595,Nihonkai montane deciduous forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
744,Wheat_irr_roff_2030y_SOC,cf_std,14.045629,Nile Delta flooded savanna,9.0,Flooded Grasslands & Savannas,Palearctic
147,Wheat_irr_roff_2030y_SOC,cf_std,,Norfolk Island subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
126,Wheat_irr_roff_2030y_SOC,cf_std,,Northeast Antarctic Peninsula tundra,11.0,Tundra,Antarctica
127,Wheat_irr_roff_2030y_SOC,cf_std,,Northwest Antarctic Peninsula tundra,11.0,Tundra,Antarctica
831,Wheat_irr_roff_2030y_SOC,cf_std,2.0490048,North Arabian desert,13.0,Deserts & Xeric Shrublands,Palearctic
832,Wheat_irr_roff_2030y_SOC,cf_std,0.7511929,North Arabian highland shrublands,13.0,Deserts & Xeric Shrublands,Palearctic
171,Wheat_irr_roff_2030y_SOC,cf_std,9.242913,New Zealand North Island temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Australasia
833,Wheat_irr_roff_2030y_SOC,cf_std,2.3292232,North Saharan Xeric Steppe and Woodland,13.0,Deserts & Xeric Shrublands,Palearctic
106,Wheat_irr_roff_2030y_SOC,cf_std,5.6364694,Somali montane xeric woodlands,13.0,Deserts & Xeric Shrublands,Afrotropic
759,Wheat_irr_roff_2030y_SOC,cf_std,3.674423,North Tibetan Plateau-Kunlun Mountains alpine desert,10.0,Montane Grasslands & Shrublands,Palearctic
125,Wheat_irr_roff_2030y_SOC,cf_std,,North Victoria Land tundra,11.0,Tundra,Antarctica
253,Wheat_irr_roff_2030y_SOC,cf_std,3.8629136,North Western Ghats moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
254,Wheat_irr_roff_2030y_SOC,cf_std,3.7469358,North Western Ghats montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
673,Wheat_irr_roff_2030y_SOC,cf_std,13.370809,Northeast China Plain deciduous forests,4.0,Temperate Broadleaf & Mixed Forests,Palearctic
304,Wheat_irr_roff_2030y_SOC,cf_std,2.69073,Northeast India-Myanmar pine forests,3.0,Tropical & Subtropical Coniferous Forests,Indomalayan
775,Wheat_irr_roff_2030y_SOC,cf_std,,Northeast Siberian coastal tundra,11.0,Tundra,Palearctic
714,Wheat_irr_roff_2030y_SOC,cf_std,1.7184855,Northeast Siberian taiga,6.0,Boreal Forests/Taiga,Palearctic
485,Wheat_irr_roff_2030y_SOC,cf_std,,Northeast Brazil restingas,1.0,Tropical & Subtropical Moist Broadleaf Forests,Neotropic
24,Wheat_irr_roff_2030y_SOC,cf_std,6.573903,Northeast Congolian lowland forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
702,Wheat_irr_roff_2030y_SOC,cf_std,9.108066,Northeast Himalayan subalpine conifer forests,5.0,Temperate Conifer Forests,Palearctic
799,Wheat_irr_roff_2030y_SOC,cf_std,9.610076,Northeast Spain and Southern France Mediterranean forests,12.0,"Mediterranean Forests, Woodlands & Scrub",Palearctic
339,Wheat_irr_roff_2030y_SOC,cf_std,8.897308,Northeast US Coastal forests,4.0,Temperate Broadleaf & Mixed Forests,Nearctic
51,Wheat_irr_roff_2030y_SOC,cf_std,5.5312023,Northern Acacia-Commiphora bushlands and thickets,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
703,Wheat_irr_roff_2030y_SOC,cf_std,4.852689,Northern Anatolian conifer and deciduous forests,5.0,Temperate Conifer Forests,Palearctic
593,Wheat_irr_roff_2030y_SOC,cf_std,8.722725,Northern Andean páramo,10.0,Montane Grasslands & Shrublands,Neotropic
255,Wheat_irr_roff_2030y_SOC,cf_std,2.9478204,Northern Annamites rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
359,Wheat_irr_roff_2030y_SOC,cf_std,16.561504,Northern California coastal forests,5.0,Temperate Conifer Forests,Nearctic
379,Wheat_irr_roff_2030y_SOC,cf_std,7.6085663,Northern Canadian Shield taiga,6.0,Boreal Forests/Taiga,Nearctic
52,Wheat_irr_roff_2030y_SOC,cf_std,10.224252,Northern Congolian Forest-Savanna,7.0,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic
297,Wheat_irr_roff_2030y_SOC,cf_std,2.2445228,North Deccan dry deciduous forests,2.0,Tropical & Subtropical Dry Broadleaf Forests,Indomalayan
256,Wheat_irr_roff_2030y_SOC,cf_std,4.462389,Northern Indochina subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
257,Wheat_irr_roff_2030y_SOC,cf_std,2.091054,Northern Khorat Plateau moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
614,Wheat_irr_roff_2030y_SOC,cf_std,7.051395,Northern Mesoamerican Pacific mangroves,14.0,Mangroves,Neotropic
148,Wheat_irr_roff_2030y_SOC,cf_std,6.4504304,Northern New Guinea lowland rain and freshwater swamp forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
149,Wheat_irr_roff_2030y_SOC,cf_std,2.8255222,Northern New Guinea montane rain forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Australasia
396,Wheat_irr_roff_2030y_SOC,cf_std,8.391472,Northern Shortgrass prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
25,Wheat_irr_roff_2030y_SOC,cf_std,4.1743107,Northern Swahili coastal forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Afrotropic
397,Wheat_irr_roff_2030y_SOC,cf_std,9.7817545,Northern Tallgrass prairie,8.0,"Temperate Grasslands, Savannas & Shrublands",Nearctic
258,Wheat_irr_roff_2030y_SOC,cf_std,3.2385697,Northern Thailand-Laos moist deciduous forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
259,Wheat_irr_roff_2030y_SOC,cf_std,4.660186,Northern Triangle subtropical forests,1.0,Tropical & Subtropical Moist Broadleaf Forests,Indomalayan
307,Wheat_irr_roff_2030y_SOC,cf_std,5.3617716,Northern Triangle temperate forests,4.0,Temperate Broadleaf & Mixed Forests,Indomalayan
