,ADM0_NAME,flow_name,leaf,leaf_median,leaf_std,_source_file
25130,Arunachal Pradesh,Rapeseed_rf_roff_rt,116.47742,110.74249,66.9388,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25131,Ashmore and Cartier Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25132,Australia,Rapeseed_rf_roff_rt,4.3615546,1.0803682,9.295402,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25133,Austria,Rapeseed_rf_roff_rt,11.520959,8.735904,10.444853,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25134,Azerbaijan,Rapeseed_rf_roff_rt,5.07715,2.437386,6.919215,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25135,Azores Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25136,Bahamas,Rapeseed_rf_roff_rt,3.7737138,3.8969254,1.7317264,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25137,Bahrain,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25138,Baker Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25139,Bangladesh,Rapeseed_rf_roff_rt,11.779264,6.497318,20.502024,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25140,Barbados,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25141,Bassas da India,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25142,Belarus,Rapeseed_rf_roff_rt,0.28276274,0.25809616,0.104054675,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25143,Belgium,Rapeseed_rf_roff_rt,1.135157,0.4543716,1.4329141,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25144,Belize,Rapeseed_rf_roff_rt,30.82414,20.45242,28.812824,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25145,Benin,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25146,Bermuda,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25147,Bhutan,Rapeseed_rf_roff_rt,114.41614,116.012276,66.765465,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25148,Bird Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25149,Bolivia,Rapeseed_rf_roff_rt,28.346727,7.0592155,41.515293,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25150,Bosnia and Herzegovina,Rapeseed_rf_roff_rt,13.137598,11.772945,9.659754,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25151,Botswana,Rapeseed_rf_roff_rt,1.106891,0.94192505,0.66399753,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25152,Bouvet Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25153,Brazil,Rapeseed_rf_roff_rt,19.289091,9.162237,25.179214,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25154,British Indian Ocean Territory,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25155,British Virgin Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25156,Brunei Darussalam,Rapeseed_rf_roff_rt,146.77931,149.95827,8.830532,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25157,Bulgaria,Rapeseed_rf_roff_rt,3.294681,2.526521,2.5358133,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25158,Burkina Faso,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25159,Burundi,Rapeseed_rf_roff_rt,25.49831,16.918327,21.310665,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25160,Cambodia,Rapeseed_rf_roff_rt,65.72405,55.29527,52.45535,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25161,Cameroon,Rapeseed_rf_roff_rt,22.072857,10.956818,29.48528,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25162,Canada,Rapeseed_rf_roff_rt,1.9477347,0.45897847,5.8441563,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25163,Cape Verde,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25164,Cayman Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25165,Central African Republic,Rapeseed_rf_roff_rt,6.7229333,5.3718805,5.912787,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25166,Chad,Rapeseed_rf_roff_rt,3.4727054,3.4727054,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25167,Chile,Rapeseed_rf_roff_rt,9.229796,4.5334983,12.827994,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25168,China,Rapeseed_rf_roff_rt,23.789318,7.928592,33.205837,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25169,China/India,Rapeseed_rf_roff_rt,25.436695,25.436695,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25170,Christmas Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25171,Clipperton Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25172,Cocos (Keeling) Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25173,Colombia,Rapeseed_rf_roff_rt,98.38683,91.87149,60.955925,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25174,Comoros,Rapeseed_rf_roff_rt,164.66685,164.66685,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25175,Congo,Rapeseed_rf_roff_rt,16.595486,13.007063,12.1702175,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25176,Cook Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25177,Costa Rica,Rapeseed_rf_roff_rt,99.791824,85.596466,61.137985,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25178,Croatia,Rapeseed_rf_roff_rt,8.894176,5.1995316,11.2783785,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25179,Cuba,Rapeseed_rf_roff_rt,35.858494,11.542758,47.919556,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25180,Cyprus,Rapeseed_rf_roff_rt,2.6616106,1.6151583,2.7417135,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25181,Czech Republic,Rapeseed_rf_roff_rt,1.5575718,1.0190006,1.6962571,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25182,Côte d'Ivoire,Rapeseed_rf_roff_rt,35.800213,15.735296,35.990387,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25183,Dem People's Rep of Korea,Rapeseed_rf_roff_rt,33.167515,24.077547,28.742617,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25184,Democratic Republic of the Congo,Rapeseed_rf_roff_rt,15.962716,7.709193,20.502205,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25185,Denmark,Rapeseed_rf_roff_rt,0.44394508,0.39575845,0.18366094,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25186,Djibouti,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25187,Dominica,Rapeseed_rf_roff_rt,155.1145,183.14748,69.048096,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25188,Dominican Republic,Rapeseed_rf_roff_rt,44.10903,39.570786,35.13301,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25189,Ecuador,Rapeseed_rf_roff_rt,76.88209,57.071636,66.5248,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25190,Egypt,Rapeseed_rf_roff_rt,0.16495414,0.16495414,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25191,El Salvador,Rapeseed_rf_roff_rt,100.918564,76.64148,68.13239,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25192,Equatorial Guinea,Rapeseed_rf_roff_rt,21.835596,18.466139,15.491315,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25193,Eritrea,Rapeseed_rf_roff_rt,20.69162,14.686173,18.996763,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25194,Estonia,Rapeseed_rf_roff_rt,0.33156294,0.31023318,0.11973534,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25195,Ethiopia,Rapeseed_rf_roff_rt,22.406336,16.260458,21.46934,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25196,Europa Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25197,Falkland Islands (Malvinas),Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25198,Faroe Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25199,Fiji,Rapeseed_rf_roff_rt,104.34665,93.63081,52.93793,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25200,Finland,Rapeseed_rf_roff_rt,0.21882467,0.1657565,0.1489998,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25201,France,Rapeseed_rf_roff_rt,3.8348284,0.99402475,6.7179537,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25202,French Guiana,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25203,French Polynesia,Rapeseed_rf_roff_rt,123.87168,135.09439,45.537277,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25204,French Southern and Antarctic Territories,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25205,Gabon,Rapeseed_rf_roff_rt,25.120962,20.106163,19.307976,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25206,Gambia,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25207,Gaza Strip,Rapeseed_rf_roff_rt,0.2317816,0.16495414,0.111375526,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25208,Georgia,Rapeseed_rf_roff_rt,17.335625,12.641811,17.536482,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25209,Germany,Rapeseed_rf_roff_rt,1.47289,0.63244087,2.5912178,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25210,Ghana,Rapeseed_rf_roff_rt,12.791672,10.057611,8.181791,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25211,Gibraltar,Rapeseed_rf_roff_rt,9.161562,9.161562,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25212,Glorioso Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25213,Greece,Rapeseed_rf_roff_rt,10.038844,7.1653643,8.518308,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25214,Greenland,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25215,Grenada,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25216,Guadeloupe,Rapeseed_rf_roff_rt,194.2412,194.2412,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25217,Guam,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25218,Guatemala,Rapeseed_rf_roff_rt,42.128296,34.0059,32.480297,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25219,Guernsey,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25220,Guinea,Rapeseed_rf_roff_rt,19.189064,13.424027,18.103924,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25221,Guinea-Bissau,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25222,Guyana,Rapeseed_rf_roff_rt,29.072172,17.390928,32.70594,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25223,Haiti,Rapeseed_rf_roff_rt,106.699844,93.402084,76.037994,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25224,Hala'ib triangle,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25225,Heard Island and McDonald Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25226,Holy See,Rapeseed_rf_roff_rt,2.8521473,2.8521473,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25227,Honduras,Rapeseed_rf_roff_rt,55.096806,51.387745,34.648094,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25228,Hong Kong,Rapeseed_rf_roff_rt,214.43637,229.3291,25.79496,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25229,Howland Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25230,Hungary,Rapeseed_rf_roff_rt,0.8838055,0.48076373,0.88572615,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25231,Iceland,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25232,Ilemi triangle,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25233,India,Rapeseed_rf_roff_rt,19.847807,4.3797526,36.56984,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25234,Indonesia,Rapeseed_rf_roff_rt,107.76799,97.39601,63.77527,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25235,Iran  (Islamic Republic of),Rapeseed_rf_roff_rt,1.7639989,0.5280351,2.9892762,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25236,Iraq,Rapeseed_rf_roff_rt,2.777859,0.56327206,4.6820636,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25237,Ireland,Rapeseed_rf_roff_rt,1.8771139,0.79790044,2.9741554,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25238,Isle of Man,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25239,Israel,Rapeseed_rf_roff_rt,3.7019107,1.8400128,4.334059,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25240,Italy,Rapeseed_rf_roff_rt,12.4739895,8.838157,12.055906,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25241,Jamaica,Rapeseed_rf_roff_rt,89.70571,59.449196,71.95632,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25242,Jammu and Kashmir,Rapeseed_rf_roff_rt,34.8466,26.711641,31.504454,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25243,Japan,Rapeseed_rf_roff_rt,67.41126,45.983963,60.154125,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25244,Jarvis Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25245,Jersey,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25246,Johnston Atoll,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25247,Jordan,Rapeseed_rf_roff_rt,1.9248937,2.1306434,1.4348903,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25248,Juan de Nova Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25249,Kazakhstan,Rapeseed_rf_roff_rt,0.5805271,0.16934659,1.3351568,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25250,Kenya,Rapeseed_rf_roff_rt,10.632574,7.1646276,11.118576,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25251,Kingman Reef,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25252,Kiribati,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25253,Kuril islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25254,Kuwait,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25255,Kyrgyzstan,Rapeseed_rf_roff_rt,3.8214383,2.1576917,5.113603,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25256,Lao People's Democratic Republic,Rapeseed_rf_roff_rt,70.19546,63.504356,41.64762,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25257,Latvia,Rapeseed_rf_roff_rt,0.42392212,0.38309577,0.18113051,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25258,Lebanon,Rapeseed_rf_roff_rt,19.785498,7.309073,22.62196,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25259,Lesotho,Rapeseed_rf_roff_rt,21.393192,20.13549,11.241909,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25260,Liberia,Rapeseed_rf_roff_rt,37.383472,27.052692,32.89314,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25261,Libya,Rapeseed_rf_roff_rt,1.2128334,1.1516736,0.9116169,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25262,Liechtenstein,Rapeseed_rf_roff_rt,14.840272,2.2648783,14.542665,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25263,Lithuania,Rapeseed_rf_roff_rt,0.34103084,0.31620404,0.112440445,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25264,Luxembourg,Rapeseed_rf_roff_rt,3.3695283,2.0184498,2.2950003,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25265,Ma'tan al-Sarra,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25266,Macau,Rapeseed_rf_roff_rt,4.0778303,4.0778303,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25267,Madagascar,Rapeseed_rf_roff_rt,39.68894,26.209047,39.54629,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25268,Madeira Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25269,Malawi,Rapeseed_rf_roff_rt,19.069887,9.751734,23.23324,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25270,Malaysia,Rapeseed_rf_roff_rt,99.869316,98.17667,55.16447,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25271,Maldives,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25272,Mali,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25273,Malta,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25274,Marshall Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25275,Martinique,Rapeseed_rf_roff_rt,87.52542,87.52542,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25276,Mauritania,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25277,Mauritius,Rapeseed_rf_roff_rt,21.157907,22.12683,1.4354911,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25278,Mayotte,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25279,Mexico,Rapeseed_rf_roff_rt,20.66956,11.139233,23.625212,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25280,Micronesia (Federated States of),Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25281,Midway Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25282,"Moldova, Republic of",Rapeseed_rf_roff_rt,1.4334325,1.4214801,0.7555161,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25283,Monaco,Rapeseed_rf_roff_rt,15.501286,15.501286,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25284,Mongolia,Rapeseed_rf_roff_rt,1.5184002,0.81968874,1.7861214,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25285,Montenegro,Rapeseed_rf_roff_rt,13.950659,12.613803,7.2722373,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25286,Montserrat,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25287,Morocco,Rapeseed_rf_roff_rt,4.3690233,1.8813926,5.407175,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25288,Mozambique,Rapeseed_rf_roff_rt,11.615979,5.243026,18.057108,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25289,Myanmar,Rapeseed_rf_roff_rt,55.513737,40.38933,49.150684,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25290,Namibia,Rapeseed_rf_roff_rt,1.876441,1.087926,3.2685854,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25291,Nauru,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25292,Navassa Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25293,Nepal,Rapeseed_rf_roff_rt,67.08615,51.949352,58.254707,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25294,Netherlands,Rapeseed_rf_roff_rt,0.2459444,0.22280952,0.09008725,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25295,Netherlands Antilles,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25296,New Caledonia,Rapeseed_rf_roff_rt,98.80494,66.97538,85.98328,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25297,New Zealand,Rapeseed_rf_roff_rt,13.848517,5.702077,20.303738,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25298,Nicaragua,Rapeseed_rf_roff_rt,51.488956,45.083122,33.069122,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25299,Niger,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25300,Nigeria,Rapeseed_rf_roff_rt,32.261936,10.827314,41.0393,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25301,Niue,Rapeseed_rf_roff_rt,14.112124,14.112124,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25302,Norfolk Island,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25303,Northern Mariana Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25304,Norway,Rapeseed_rf_roff_rt,9.160243,2.432766,17.129702,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25305,Oman,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25306,Pakistan,Rapeseed_rf_roff_rt,12.393124,3.2312453,21.373316,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25307,Palau,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25308,Palmyra Atoll,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25309,Panama,Rapeseed_rf_roff_rt,129.79778,126.96313,57.19002,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25310,Papua New Guinea,Rapeseed_rf_roff_rt,104.51731,98.4338,64.74985,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25311,Paracel Islands,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25312,Paraguay,Rapeseed_rf_roff_rt,3.9704263,2.2890692,4.519017,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25313,Peru,Rapeseed_rf_roff_rt,61.656864,49.278133,46.983517,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25314,Philippines,Rapeseed_rf_roff_rt,94.995445,85.92392,59.671463,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25315,Pitcairn,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25316,Poland,Rapeseed_rf_roff_rt,0.60166067,0.30706194,0.9873261,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25317,Portugal,Rapeseed_rf_roff_rt,3.8511026,2.1628714,4.1926312,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25318,Puerto Rico,Rapeseed_rf_roff_rt,56.955524,29.32766,48.15761,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25319,Qatar,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25320,Republic of Korea,Rapeseed_rf_roff_rt,54.10576,50.233986,36.515594,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25321,Romania,Rapeseed_rf_roff_rt,2.8865757,1.8687327,2.8236659,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25322,Russian Federation,Rapeseed_rf_roff_rt,1.4352181,0.3686756,2.795874,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25323,Rwanda,Rapeseed_rf_roff_rt,31.015524,22.842455,24.623209,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25324,Réunion,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25325,Saint Helena,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25326,Saint Kitts and Nevis,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25327,Saint Lucia,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25328,Saint Pierre et Miquelon,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25329,Saint Vincent and the Grenadines,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25330,Samoa,Rapeseed_rf_roff_rt,7.7350764,4.8258877,4.313248,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25331,San Marino,Rapeseed_rf_roff_rt,13.8327875,17.173546,5.7863626,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25332,Sao Tome and Principe,Rapeseed_rf_roff_rt,2.5729172,2.5729172,0.0,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25333,Saudi Arabia,Rapeseed_rf_roff_rt,7.214731,4.7729297,6.7729864,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25334,Scarborough Reef,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
25335,Senegal,Rapeseed_rf_roff_rt,,,,se_rate_25km_clipped_Rapeseed_rf_roff_rt.tif
