flow,level,n_regions,mean_leaf,median_leaf,std_leaf,p10,p90,max_leaf,mean_within_std,cv,flow_label
Tomatoes|rf|na|ct,ecoregion,687,66.21251800799126,28.25627,85.67813696130818,2.9875568400000003,188.04627399999995,470.47675,50.27951206889374,1.293986991266026,Tomatoes (rainfed)
Urban,country,186,219.22022445193548,105.7367825,303.06817735951427,10.964455000000001,659.0604000000001,1995.6724,175.87811878709678,1.3824827436300826,Urban
Urban,subcountry,2885,198.6269263675667,78.559944,281.6560759684697,5.75105722,583.3961059999996,2072.5615,129.5896168475792,1.418015578850847,Urban
Urban,ecoregion,769,233.03896872910272,96.507,301.2262100358627,9.551962,679.6545000000003,1881.907,170.47966610013782,1.2926001675969678,Urban
Wheat|irr|roff|ct,country,160,60.104539572125,19.832449,88.07493682833922,1.47632951,202.75370699999996,433.43994,36.104620299875,1.4653624743710074,"Wheat (irrigated, residues removed)"
Wheat|irr|roff|ct,subcountry,2315,51.4519270725581,12.568332,82.3732290196662,0.7837478959999999,163.97236999999996,433.43994,24.75708518008877,1.6009746127390432,"Wheat (irrigated, residues removed)"
Wheat|irr|roff|ct,ecoregion,658,64.89964204782675,18.314123000000002,89.92308296162771,1.3377433400000003,209.44418000000002,433.43994,37.57716783506079,1.385571324035352,"Wheat (irrigated, residues removed)"
Wheat|irr|roff|rt,country,160,21.0365887758375,6.941357249999999,30.826227811416327,0.516715335,70.96379999999998,151.70398,12.6366170033375,1.4653624758222752,"Wheat (irrigated, residues removed, reduced till.)"
Wheat|irr|roff|rt,subcountry,2315,18.008174353680467,4.3989162,28.830630073146605,0.27431176,57.39032979999998,151.70398,8.664979769833565,1.6009746189098992,"Wheat (irrigated, residues removed, reduced till.)"
Wheat|irr|roff|rt,ecoregion,658,22.714874553667173,6.4099425,31.473078850889827,0.4682101680000001,73.3054625,151.70398,13.15200869612857,1.3855713258081233,"Wheat (irrigated, residues removed, reduced till.)"
Wheat|irr|ron|ct,country,160,52.891991827687505,17.4525545,77.50593794564668,1.29917002,178.42324999999994,381.4271,31.772063271625,1.4653624351706576,"Wheat (irrigated, residues retained)"
Wheat|irr|ron|ct,subcountry,2315,45.27769355670613,11.060132,72.48843605422734,0.6896981,144.29567799999995,381.4271,21.7862334433581,1.6009745718041548,"Wheat (irrigated, residues retained)"
Wheat|irr|ron|ct,ecoregion,658,57.11168205510486,16.1164275,79.13230724749192,1.1772141000000003,184.310864,381.4271,33.06790530430699,1.3855712946983458,"Wheat (irrigated, residues retained)"
Wheat|irr|ron|rt,country,160,18.512197889375,6.108394199999999,27.127080051571717,0.454709478,62.44814129999998,133.4995,11.120222668437501,1.4653624714729954,"Wheat (irrigated, residues retained, reduced till.)"
Wheat|irr|ron|rt,subcountry,2315,15.847193155206986,3.8710463,25.370953862915066,0.241394344,50.50348799999998,133.4995,7.625182021969115,1.6009746088428798,"Wheat (irrigated, residues retained, reduced till.)"
Wheat|irr|ron|rt,ecoregion,658,19.98908927288754,5.64074965,27.696308803398804,0.4120249520000001,64.508808,133.4995,11.573767397333283,1.385571319698144,"Wheat (irrigated, residues retained, reduced till.)"
Wheat|rf|roff|ct,country,153,64.84184063130718,22.94593,90.07115009167002,2.02869106,210.86250400000011,447.84146,39.07217067447712,1.3890899643613992,Wheat (rainfed)
Wheat|rf|roff|ct,subcountry,2189,55.112435230799456,14.94157,84.89156836771015,0.919804144,170.731874,447.84146,26.577956153326177,1.5403341915885562,Wheat (rainfed)
Wheat|rf|roff|ct,ecoregion,638,68.95149490362068,22.536481000000002,92.07213670474802,2.0078883700000003,214.51287700000003,447.84146,39.77670391191379,1.3353174841741287,Wheat (rainfed)
Wheat|rf|roff|rt,country,153,34.04196460797385,12.046614,47.287351241182684,1.06506282,110.70280800000006,235.11676,20.51288855028758,1.389089959576137,"Wheat (rainfed, residues removed, reduced till.)"
Wheat|rf|roff|rt,subcountry,2189,28.934027214575604,7.8443236,44.56807158743961,0.482897166,89.634226,235.11676,13.95342641389767,1.5403341974112856,"Wheat (rainfed, residues removed, reduced till.)"
Wheat|rf|roff|rt,ecoregion,638,36.199533202568965,11.831651749999999,48.3378697608733,1.0541413800000001,112.61926050000001,235.11676,20.88276857655282,1.3353174884985235,"Wheat (rainfed, residues removed, reduced till.)"
Wheat|rf|ron|ct,country,153,57.06081928705882,20.19242,79.26261238063319,1.7852480800000001,185.5590060000001,394.1005,34.38350959688235,1.3890899810232773,"Wheat (rainfed, residues retained)"
Wheat|rf|ron|ct,subcountry,2189,48.49894242140247,13.1485815,74.70458000214667,0.8094276460000001,150.24404600000003,394.1005,23.38860123326496,1.5403342067347785,"Wheat (rainfed, residues retained)"
Wheat|rf|ron|ct,ecoregion,638,60.67731477225705,19.832103,81.02347968427851,1.7669418300000002,188.77133800000001,394.1005,35.00349920524734,1.3353174903732583,"Wheat (rainfed, residues retained)"
Wheat|rf|ron|rt,country,153,14.978464894405228,5.30051,20.806435405666008,0.46862761599999997,48.709236000000026,103.45138,9.025671195124183,1.3890899736619637,"Wheat (rainfed, residues retained, reduced till.)"
Wheat|rf|ron|rt,subcountry,2189,12.730972339752856,3.4515026,19.60995213331442,0.21247474800000002,39.4390616,103.45138,6.139507798456236,1.5403342030743195,"Wheat (rainfed, residues retained, reduced till.)"
Wheat|rf|ron|rt,ecoregion,638,15.927795171700627,5.2059272,21.268663498066292,0.4638222250000001,49.55247750000001,103.45138,9.188418476147335,1.3353174917677835,"Wheat (rainfed, residues retained, reduced till.)"
