Area;Item;Unit;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;avg_yield_1423;ratio_yield_20_toavg
United Republic of Tanzania;Cabbages;kg/ha;11617.0;11377.8;11538.2;11622.0;11746.5;11894.4;11599.6;11587.7;11540.6;11448.6;11597.24;0.9997965447084382
United Republic of Tanzania;Carrots and turnips;kg/ha;;;2735.9;2800.0;2800.0;2814.6;2851.5;2866.8;2890.1;2913.5;2834.05;0.9938804138172892
United Republic of Tanzania;Cocoa beans;kg/ha;709.9;713.2;715.5;716.3;720.8;721.2;722.0;716.3;716.9;717.4;716.95;0.993005540166205
United Republic of Tanzania;Coconuts, in shell;kg/ha;5117.2;4156.3;5015.6;5015.6;4101.6;4077.0;4861.1;5228.9;5472.6;5716.4;4876.2300000000005;1.0031124642570612
United Republic of Tanzania;Coffee, green;kg/ha;306.0;192.4;240.1;276.3;281.8;277.2;266.7;263.7;260.4;257.4;262.2;0.983127109111361
United Republic of Tanzania;Grapes;kg/ha;5407.5;5436.1;5465.0;5488.8;5516.1;5634.8;6026.2;6268.9;6444.7;6620.5;5830.86;0.9675848793601274
United Republic of Tanzania;Groundnuts, excluding shelled;kg/ha;1009.8;1130.0;673.7;677.1;683.7;686.9;690.0;877.7;918.4;875.9;822.32;1.191768115942029
United Republic of Tanzania;Maize (corn);kg/ha;1625.0;1558.4;1585.6;1749.9;1768.9;1648.5;1597.9;1599.8;1634.3;1907.4;1667.5699999999997;1.0436009762813692
United Republic of Tanzania;Oil palm fruit;kg/ha;13940.2;13909.2;13901.5;13900.6;13885.1;13871.4;13751.5;14091.8;13904.0;13914.7;13907.0;1.0113078573246554
United Republic of Tanzania;Oranges;kg/ha;10991.4;11273.7;11616.9;12000.0;11440.0;11654.9;13002.8;13356.9;13726.0;14095.2;12315.779999999999;0.9471636878210846
United Republic of Tanzania;Potatoes;kg/ha;9165.1;8441.0;7428.1;3553.8;11184.6;10491.4;8976.5;8292.3;8498.1;8579.5;8461.039999999999;0.9425767281234333
United Republic of Tanzania;Rice;kg/ha;2738.1;2581.2;2769.8;2234.3;3306.0;3301.3;3304.7;2993.9;2912.3;2990.0;2913.16;0.881520259025025
United Republic of Tanzania;Seed cotton, unginned;kg/ha;790.0;451.8;467.0;499.8;555.1;830.7;697.9;764.3;764.3;628.8;644.9699999999999;0.924158188852271
United Republic of Tanzania;Sorghum;kg/ha;1037.2;895.4;1013.4;1001.8;1102.8;1131.4;1079.0;1079.0;1079.0;1078.7;1049.77;0.9729101019462465
United Republic of Tanzania;Soya beans;kg/ha;1020.0;1027.8;1035.2;1020.0;1129.1;1199.7;1184.8;1151.4;1166.4;1182.8;1111.72;0.9383187035786631
United Republic of Tanzania;Sugar cane;kg/ha;56149.3;61256.6;65568.9;69910.5;69909.2;69910.0;69982.7;71223.9;72731.8;73575.1;68021.8;0.971980217968155
United Republic of Tanzania;Sunflower seed;kg/ha;975.6;1023.8;1021.5;1031.3;1020.4;1040.0;1043.7;1066.7;1074.8;1078.3;1037.6100000000001;0.9941649899396379
United Republic of Tanzania;Sweet potatoes;kg/ha;4755.8;4627.0;5818.6;7415.3;7057.3;7268.8;7259.8;7336.5;7376.2;7586.8;6650.210000000001;0.9160321220970276
United Republic of Tanzania;Tomatoes;kg/ha;12374.8;13185.4;12590.7;12716.2;12739.0;12768.9;13391.4;13567.5;13731.9;13896.3;13096.210000000001;0.9779567483608884
United Republic of Tanzania;Unmanufactured tobacco;kg/ha;826.6;697.4;690.9;795.2;788.2;753.4;647.0;581.2;758.1;758.1;729.61;1.1276816074188563
United Republic of Tanzania;Wheat;kg/ha;1657.3;846.8;1109.4;1183.9;1090.1;1502.9;1287.9;1000.0;1100.0;1442.0;1222.03;0.94885472474571
United States of America;Apples;kg/ha;41617.1;34776.7;39185.6;39456.9;39496.5;42149.8;38971.8;37694.9;36984.3;42847.5;39318.11;1.0088861689734627
United States of America;Bananas;kg/ha;18770.1;16199.4;11520.4;7947.4;11732.7;9907.2;10267.4;10991.3;10843.9;11042.2;11922.2;1.1611703060171028
United States of America;Barley;kg/ha;3911.5;3708.3;4193.1;3928.3;4167.4;4178.5;4150.8;3253.7;3858.5;3896.3;3924.6399999999994;0.9455141177604316
United States of America;Cabbages;kg/ha;39723.7;37991.3;43801.3;44068.2;40341.3;41269.2;45542.8;42314.8;46882.8;46031.4;42796.68;0.9397024337546219
United States of America;Carrots and turnips;kg/ha;41636.5;41416.7;45907.5;45774.1;46381.9;51762.0;49813.4;49994.8;48253.9;50009.5;47095.030000000006;0.9454289408070922
United States of America;Coffee, green;kg/ha;906.8;856.6;692.6;756.0;867.6;830.9;712.2;1572.3;1238.6;1042.1;947.57;1.3304830103903398
United States of America;Grapes;kg/ha;17085.5;16827.9;17090.4;16588.7;18172.9;16689.3;14637.6;14979.3;14867.7;14867.8;16180.710000000003;1.1054209706509266
United States of America;Groundnuts, excluding shelled;kg/ha;4397.5;4442.3;4073.0;4491.6;4484.9;4408.9;4273.4;4634.4;4496.5;4194.3;4389.68;1.027210183928488
United States of America;Maize (corn);kg/ha;10732.6;10572.3;11743.3;11083.7;11074.6;10510.4;10760.5;11091.2;10886.3;11130.6;10958.550000000001;1.0184052785651225
United States of America;Olives;kg/ha;5755.9;11145.5;9992.7;10775.2;3203.6;10009.9;4215.8;6288.0;4595.5;6808.7;7279.08;1.726618909815456
United States of America;Oranges;kg/ha;25636.8;24729.0;24751.0;21622.5;16881.6;23873.0;23382.6;20005.1;16655.8;13267.6;21080.5;0.9015464490689659
United States of America;Potatoes;kg/ha;47150.7;46900.0;48640.8;48388.7;49727.4;50752.2;51636.5;49752.8;49077.9;51449.1;49347.61;0.9556730219902588
United States of America;Rape or colza seed;kg/ha;1808.5;1881.8;2046.1;1712.3;2085.1;1998.5;2165.1;1463.8;1976.8;2010.2;1914.8200000000002;0.8844025680107156
United States of America;Rice;kg/ha;8491.9;8372.2;8112.1;8414.7;8621.3;8375.9;8540.1;8641.6;8277.8;8572.8;8442.039999999999;0.9885176988559852
United States of America;Seed cotton, unginned;kg/ha;2588.6;2591.7;2620.6;2671.3;2687.2;2712.8;2750.7;2780.7;2811.8;2843.0;2705.84;0.9836914240011635
United States of America;Sorghum;kg/ha;4241.7;4770.9;4891.2;4503.1;4526.6;4584.5;4594.6;4330.9;2579.2;3261.5;4228.42;0.9203020937622426
United States of America;Soya beans;kg/ha;3197.7;3228.9;3493.6;3313.3;3399.7;3187.5;3432.7;3478.6;3332.6;3398.7;3346.3300000000004;0.9748390479797245
United States of America;Sugar beet;kg/ha;61179.7;69225.4;73476.3;71081.0;68048.1;65527.5;65985.3;74361.0;64332.4;70047.8;68326.45;1.0354798720321041
United States of America;Sugar cane;kg/ha;78527.9;81153.5;79724.2;82412.3;86064.2;78398.0;85400.5;78712.0;83553.8;79309.2;81325.56;0.952284354307059
United States of America;Sunflower seed;kg/ha;1647.0;1821.2;1940.0;1796.4;1939.9;1749.0;2007.2;1714.4;1968.1;2001.6;1858.48;0.9259067357512953
United States of America;Sweet potatoes;kg/ha;24527.7;22705.9;21652.5;25079.6;21250.0;24428.4;21744.3;21492.3;22208.5;22262.5;22735.170000000002;1.0455691836481287
United States of America;Tomatoes;kg/ha;97166.1;89461.5;91139.8;88648.0;96822.7;98038.4;99050.2;93115.7;92975.0;101281.8;94769.92;0.9567867606526792
United States of America;Unmanufactured tobacco;kg/ha;2596.3;2452.7;2204.5;2475.9;2050.8;2309.4;2186.8;2442.8;2474.7;2583.4;2377.7300000000005;1.0873102249862814
United States of America;Wheat;kg/ha;2937.8;2929.9;3540.8;3117.5;3200.5;3474.6;3341.7;2980.5;3126.5;3269.4;3191.9199999999996;0.9551785019600801
Uruguay;Apples;kg/ha;19130.5;20515.7;14073.6;17067.5;18140.0;18603.1;16527.9;22546.5;25083.0;20530.2;19221.8;1.1629910635954959
Uruguay;Barley;kg/ha;3510.4;2444.2;3827.4;3568.4;2516.3;3812.3;3679.2;4791.4;4102.1;4252.1;3650.38;0.9921667753859535
Uruguay;Cabbages;kg/ha;9600.0;9451.8;9503.1;9480.6;9482.6;9507.0;9562.3;9593.0;9621.6;9568.8;9537.08;0.9973625592169248
Uruguay;Carrots and turnips;kg/ha;26045.7;23343.4;21831.7;21166.7;21666.1;22163.6;23075.2;22623.3;23010.8;22901.3;22782.78;0.9873275204548605
Uruguay;Grapes;kg/ha;12638.3;13143.4;15368.5;14582.6;16543.0;14034.7;16161.7;17200.1;17877.0;16817.5;15436.679999999998;0.95513962021322
Uruguay;Groundnuts, excluding shelled;kg/ha;500.0;532.8;539.5;539.2;539.0;537.8;538.4;538.6;538.3;538.4;534.2;0.9921991084695395
Uruguay;Maize (corn);kg/ha;4305.9;5771.1;5867.5;7136.4;4339.9;7626.2;6539.0;5419.0;5761.2;1415.1;5418.13;0.8285869398990672
Uruguay;Olives;kg/ha;1571.4;3398.1;962.3;1277.8;357.1;2739.7;759.9;3326.8;2718.4;2761.3;1987.28;2.615186208711673
Uruguay;Oranges;kg/ha;19201.6;14756.0;18751.7;18767.3;16560.4;18943.5;14519.0;20543.6;18780.2;17897.2;17872.05;1.230942213651078
Uruguay;Potatoes;kg/ha;20430.8;17220.8;20117.5;19779.2;20878.3;23291.4;20237.8;24466.9;23759.8;22651.6;21283.409999999996;1.0516661890126395
Uruguay;Rape or colza seed;kg/ha;1666.7;1560.7;1576.9;981.1;1019.6;1649.1;1547.8;1605.3;1817.3;1687.2;1511.17;0.976334151699186
Uruguay;Rice;kg/ha;8054.4;8687.6;8093.8;8571.1;7678.6;8275.9;8617.2;9397.0;9190.7;9338.1;8590.439999999999;0.9968945829271687
Uruguay;Seed cotton, unginned;kg/ha;;;;;;;;;;;;
Uruguay;Sorghum;kg/ha;4014.6;4024.7;3552.2;4553.2;2638.9;4531.3;4490.9;3978.3;4350.5;875.9;3701.05;0.8241221136075175
Uruguay;Soya beans;kg/ha;2393.5;2330.6;1936.8;2949.5;1213.8;2927.5;2170.6;1880.2;2798.9;641.4;2124.28;0.9786602782640745
Uruguay;Sugar beet;kg/ha;;;;;;;;;;;;
Uruguay;Sugar cane;kg/ha;61794.9;62394.4;48381.6;56080.6;57500.0;64138.5;63181.8;68955.2;75898.6;76338.0;63466.36;1.0045038286341952
Uruguay;Sunflower seed;kg/ha;;;;;;1000.0;1000.0;2000.0;1805.2;952.5;1351.54;1.35154
Uruguay;Sweet potatoes;kg/ha;9259.3;9267.1;9133.4;9559.4;9671.2;9492.1;9853.6;9818.1;9719.6;9796.9;9557.070000000002;0.9699064301372089
Uruguay;Tomatoes;kg/ha;64143.7;72799.6;75541.4;75000.0;77982.0;76214.6;76381.0;76851.9;76481.7;76571.0;74796.68999999999;0.9792577997145886
Uruguay;Unmanufactured tobacco;kg/ha;3841.5;3924.2;3901.6;3879.8;3921.0;4001.7;4069.2;4084.7;4119.7;4154.8;3989.8199999999997;0.9804924800943674
Uruguay;Wheat;kg/ha;3317.7;2696.7;3608.2;3520.9;2279.8;3667.3;3268.6;4182.2;4250.1;5036.7;3582.8200000000006;1.0961329009361809
USSR;Apples;kg/ha;;;;;;;;;;;;
USSR;Barley;kg/ha;;;;;;;;;;;;
USSR;Cabbages;kg/ha;;;;;;;;;;;;
USSR;Carrots and turnips;kg/ha;;;;;;;;;;;;
USSR;Grapes;kg/ha;;;;;;;;;;;;
USSR;Groundnuts, excluding shelled;kg/ha;;;;;;;;;;;;
USSR;Maize (corn);kg/ha;;;;;;;;;;;;
USSR;Oranges;kg/ha;;;;;;;;;;;;
USSR;Potatoes;kg/ha;;;;;;;;;;;;
USSR;Rape or colza seed;kg/ha;;;;;;;;;;;;
USSR;Rice;kg/ha;;;;;;;;;;;;
USSR;Seed cotton, unginned;kg/ha;;;;;;;;;;;;
USSR;Sorghum;kg/ha;;;;;;;;;;;;
USSR;Soya beans;kg/ha;;;;;;;;;;;;
USSR;Sugar beet;kg/ha;;;;;;;;;;;;
USSR;Sunflower seed;kg/ha;;;;;;;;;;;;
USSR;Tomatoes;kg/ha;;;;;;;;;;;;
USSR;Unmanufactured tobacco;kg/ha;;;;;;;;;;;;
USSR;Wheat;kg/ha;;;;;;;;;;;;
Uzbekistan;Apples;kg/ha;10819.2;11479.9;13202.2;10884.8;11520.3;11408.4;10454.9;11097.4;10723.9;11500.3;11309.13;1.081706185616314
Uzbekistan;Barley;kg/ha;1514.0;1630.6;1624.8;1349.1;1238.6;1452.5;1482.9;1247.1;1243.9;1592.4;1437.5900000000001;0.969445006406366
Uzbekistan;Cabbages;kg/ha;74346.1;71625.8;74047.2;79139.7;52998.6;47402.3;51200.7;54072.7;57978.7;58627.0;62143.880000000005;1.2137310622706332
Uzbekistan;Carrots and turnips;kg/ha;59322.5;67170.9;64537.7;72623.6;65959.7;71158.0;77829.4;70241.1;83278.0;84398.8;71651.97;0.9206285799453677
Uzbekistan;Grapes;kg/ha;12185.3;12839.1;13226.8;15697.5;15753.7;15348.1;15196.4;15469.8;15568.8;15344.9;14663.039999999999;0.9649022136821879
Uzbekistan;Groundnuts, excluding shelled;kg/ha;4266.7;4235.3;5317.0;23388.5;18685.4;21874.0;22491.7;23198.0;16622.9;15519.3;15559.88;0.6918054215555071
Uzbekistan;Maize (corn);kg/ha;11562.6;11784.2;12360.7;10407.8;10377.6;9699.6;9762.0;9073.4;10457.2;12735.9;10822.1;1.1085945502970702
Uzbekistan;Olives;kg/ha;800.0;874.7;897.9;814.0;863.1;860.6;845.7;856.4;854.3;852.1;851.8799999999999;1.007307555870876
Uzbekistan;Potatoes;kg/ha;30540.5;33460.5;32990.1;35701.6;33686.2;34639.4;33949.8;33468.6;31557.3;31877.3;33187.130000000005;0.9775353610330547
Uzbekistan;Rape or colza seed;kg/ha;750.0;700.5;763.0;773.3;756.0;765.6;726.0;748.8;746.5;740.3;747.0;1.0289256198347108
Uzbekistan;Rice;kg/ha;7297.1;6038.9;6295.6;5546.7;5246.4;4846.6;6187.7;6837.3;7753.3;8418.3;6446.789999999999;1.0418717778819269
Uzbekistan;Seed cotton, unginned;kg/ha;2613.3;2585.6;2338.9;2375.9;2062.3;2562.0;2896.6;3298.9;3409.1;3581.6;2772.42;0.9571290478492026
Uzbekistan;Sorghum;kg/ha;1406.3;1405.4;1404.5;1384.7;1375.2;2640.9;3950.7;5482.4;5335.3;5564.9;2995.0299999999997;0.7581010960083023
Uzbekistan;Soya beans;kg/ha;;;1871.0;2567.1;1900.5;3503.7;1768.6;2654.3;2815.0;2680.4;2470.075;1.3966272758113762
Uzbekistan;Sugar beet;kg/ha;;;;;10000.0;10000.0;10000.0;10440.2;10030.4;9869.6;10056.699999999999;1.0056699999999998
Uzbekistan;Sunflower seed;kg/ha;2408.7;4109.2;4660.2;3487.9;3512.7;4064.2;3548.7;3681.5;5094.3;4066.6;3863.4;1.0886803618226393
Uzbekistan;Tomatoes;kg/ha;36225.1;40162.0;43589.0;40590.0;37847.6;36007.5;33396.4;36446.5;34116.2;33884.3;37226.46;1.1146848163275083
Uzbekistan;Unmanufactured tobacco;kg/ha;2084.1;1538.0;1715.9;1560.1;2289.4;2543.9;2384.6;2001.7;1203.6;2257.8;1957.9099999999999;0.8210643294472867
Uzbekistan;Wheat;kg/ha;4782.1;4817.5;4802.3;4316.5;4126.0;4649.3;4555.6;4824.5;4987.8;5266.2;4712.780000000001;1.034502590218632
Vanuatu;Bananas;kg/ha;9963.6;9865.2;10207.2;10347.3;10444.8;10545.7;10288.1;10304.7;10294.8;10279.9;10254.130000000001;0.9966981269622186
Vanuatu;Cabbages;kg/ha;;;;;;;;;15006.4;15005.8;15006.099999999999;
Vanuatu;Carrots and turnips;kg/ha;;;;;;;;;47000.0;50000.0;48500.0;
Vanuatu;Cocoa beans;kg/ha;513.9;516.1;514.9;514.1;511.3;511.8;514.0;516.8;516.8;516.8;514.65;1.0012645914396887
Vanuatu;Coconuts, in shell;kg/ha;5413.0;4934.8;4891.3;3913.0;4044.9;4044.4;4044.4;4136.4;4130.7;3931.3;4348.42;1.0751706062703985
Vanuatu;Coffee, green;kg/ha;620.4;619.9;619.2;618.5;617.7;606.8;608.3;614.5;614.0;613.5;615.28;1.0114746013480191
Vanuatu;Groundnuts, excluding shelled;kg/ha;1155.8;1150.3;1159.7;1164.5;1168.0;1171.0;1166.7;1155.6;1155.9;1156.2;1160.37;0.9945744407302647
Vanuatu;Maize (corn);kg/ha;615.8;600.8;601.8;606.8;613.1;619.8;623.2;625.4;629.3;633.2;616.9200000000001;0.9899229781771502
Vanuatu;Onions and shallots, green;kg/ha;;;;;;;;;44705.9;47058.8;45882.350000000006;
Vanuatu;Oranges;kg/ha;;;;;;;;;19010.9;19011.1;19011.0;
Vanuatu;Potatoes;kg/ha;;;;;;;;;6400.0;6000.0;6200.0;
Vanuatu;Sugar cane;kg/ha;;;;;;;;;40000.0;40000.0;40000.0;
Vanuatu;Sweet potatoes;kg/ha;;;;;;;;;7995.3;7993.2;7994.25;
Vanuatu;Tomatoes;kg/ha;;;;;;;;;10040.0;10000.0;10020.0;
Venezuela (Bolivarian Republic of);Bananas;kg/ha;14822.8;14999.5;15153.8;15541.2;16045.9;12976.2;15234.8;14986.4;14264.7;14450.7;14847.6;0.9745845038989682
Venezuela (Bolivarian Republic of);Cabbages;kg/ha;33094.0;33253.6;32888.0;33202.3;32906.7;28757.8;28481.0;27962.0;28783.3;28036.7;30736.54;1.0791945507531338
Venezuela (Bolivarian Republic of);Carrots and turnips;kg/ha;26839.4;27043.9;26937.3;26706.5;28654.2;24114.9;26722.7;26874.4;24208.5;22914.6;26101.64;0.976759084972701
Venezuela (Bolivarian Republic of);Cocoa beans;kg/ha;345.5;348.4;340.6;348.8;342.6;362.7;347.7;347.8;356.7;346.5;348.73;1.002962323842393
Venezuela (Bolivarian Republic of);Coconuts, in shell;kg/ha;10738.7;11143.2;10911.6;10692.7;10723.3;11091.5;10882.9;10891.2;11260.6;11224.3;10956.0;1.0067169596339212
Venezuela (Bolivarian Republic of);Coffee, green;kg/ha;329.9;323.0;315.7;346.7;389.1;350.0;343.2;346.5;346.7;339.5;343.03000000000003;0.9995046620046621
Venezuela (Bolivarian Republic of);Grapes;kg/ha;16333.6;16161.4;15194.5;16077.7;15824.5;17000.0;16339.3;15538.3;14361.3;13368.4;15619.9;0.9559711860361215
Venezuela (Bolivarian Republic of);Groundnuts, excluding shelled;kg/ha;2194.8;2674.6;3502.3;3586.3;3778.8;2499.4;3032.1;3147.4;3210.6;3160.5;3078.6800000000003;1.0153622901619341
Venezuela (Bolivarian Republic of);Maize (corn);kg/ha;3832.3;3125.6;3372.4;3099.8;2888.3;3002.6;4148.7;3924.2;4000.0;4354.8;3574.87;0.8616843830597537
Venezuela (Bolivarian Republic of);Oil palm fruit;kg/ha;10281.6;10864.9;11278.4;11102.9;10522.7;11947.8;11267.6;10842.1;10348.8;9947.1;10840.39;0.9620850935425467
Venezuela (Bolivarian Republic of);Onions and shallots, green;kg/ha;18371.7;17724.5;17282.0;17699.5;18874.8;18426.5;18369.5;17905.7;17852.3;17944.1;18045.059999999998;0.982338114809875
Venezuela (Bolivarian Republic of);Oranges;kg/ha;14649.3;13542.1;12516.9;12645.3;12201.7;17989.6;12851.0;13572.2;13985.9;13974.1;13792.809999999998;1.0732869037428991
Venezuela (Bolivarian Republic of);Potatoes;kg/ha;19197.1;18514.1;19187.2;19731.1;21862.8;19309.5;19660.7;19829.4;19902.2;19964.6;19715.87;1.0028061055811848
Venezuela (Bolivarian Republic of);Rice;kg/ha;5110.6;4739.8;3953.4;3489.8;2874.7;3439.3;4064.3;4273.8;3098.1;3751.8;3879.5600000000004;0.9545456782225722
Venezuela (Bolivarian Republic of);Seed cotton, unginned;kg/ha;765.8;1279.1;1315.2;1153.2;1092.3;1400.3;1172.1;1129.7;1154.2;1169.8;1163.1699999999998;0.9923811961436737
Venezuela (Bolivarian Republic of);Sorghum;kg/ha;2148.2;2135.3;2248.8;1435.0;2863.5;2999.9;2122.0;2057.1;2284.5;2312.3;2260.66;1.065344015080113
Venezuela (Bolivarian Republic of);Soya beans;kg/ha;1018.1;1192.3;1610.4;1458.0;1331.3;1451.6;1377.2;1331.4;1337.1;1332.2;1343.96;0.9758640720302062
Venezuela (Bolivarian Republic of);Sugar beet;kg/ha;19982.8;20174.0;20918.4;20289.9;20228.6;19688.7;20296.7;20665.7;20804.7;20885.8;20393.530000000002;1.0047707262757
Venezuela (Bolivarian Republic of);Sugar cane;kg/ha;63024.3;56591.4;63456.0;54554.4;54364.0;47052.4;56983.0;53418.0;50611.3;48784.9;54883.969999999994;0.9631639260832177
Venezuela (Bolivarian Republic of);Sunflower seed;kg/ha;784.1;977.9;658.7;379.5;547.0;700.0;686.0;653.7;663.1;639.9;668.99;0.975204081632653
Venezuela (Bolivarian Republic of);Sweet potatoes;kg/ha;9239.5;9410.5;9260.7;9128.8;10034.4;9564.8;9787.9;9904.2;9719.3;9610.2;9566.029999999999;0.9773322163078902
Venezuela (Bolivarian Republic of);Tomatoes;kg/ha;23879.1;22117.0;21188.9;21418.2;20263.4;19783.9;21642.3;21920.3;21211.5;20982.4;21440.7;0.9906849087204226
Venezuela (Bolivarian Republic of);Unmanufactured tobacco;kg/ha;2071.8;1996.1;1581.1;1429.2;1543.8;2232.4;1834.3;1809.2;1834.0;1832.0;1816.39;0.9902360573515784
Venezuela (Bolivarian Republic of);Wheat;kg/ha;2981.5;2983.3;3000.0;2798.0;2670.5;2946.8;2829.7;2827.2;2785.3;2759.2;2858.15;1.010054069335972
Viet Nam;Bananas;kg/ha;16232.9;16456.1;16177.3;16303.3;16242.4;16419.3;16603.4;16908.6;17423.4;17938.6;16670.53;1.0040431477890068
Viet Nam;Cabbages;kg/ha;25172.3;26697.0;25938.0;26092.5;23672.4;27218.2;27312.5;29053.4;30319.7;30254.0;27173.0;0.9948924485125858
Viet Nam;Cocoa beans;kg/ha;;;;;;483.9;476.2;476.2;476.5;476.9;477.93999999999994;1.0036539269214615
Viet Nam;Coconuts, in shell;kg/ha;9871.0;9881.8;10010.9;10122.7;10160.8;10550.2;10515.2;11131.5;11137.0;11997.8;10537.89;1.0021578286670723
Viet Nam;Coffee, green;kg/ha;2387.7;2446.9;2444.5;2548.7;2611.7;2702.7;2766.0;2824.6;2979.0;2933.9;2664.57;0.9633297180043384
Viet Nam;Grapes;kg/ha;28353.9;27174.3;21125.1;21549.1;18413.3;21566.5;22846.1;23057.3;23969.6;23554.3;23160.949999999997;1.013781345612599
Viet Nam;Groundnuts, excluding shelled;kg/ha;2172.2;2266.1;2311.7;2354.0;2457.0;2517.5;2508.2;2604.8;2581.9;2626.0;2439.94;0.9727852643329878
Viet Nam;Maize (corn);kg/ha;4414.0;4539.4;4552.9;4648.3;4720.2;4803.4;4851.3;4936.7;4995.7;5041.1;4750.3;0.9791808381258632
Viet Nam;Oranges;kg/ha;12756.5;12466.7;12517.9;13541.5;13995.7;14234.8;15419.7;20788.0;23863.8;25260.6;16484.52;1.06905581820658
Viet Nam;Potatoes;kg/ha;14095.4;14624.3;14274.0;14827.6;15254.8;15439.2;15640.1;16538.2;16735.6;16847.4;15427.66;0.9864169666434357
Viet Nam;Rice;kg/ha;5753.8;5759.7;5573.8;5547.6;5818.0;5837.1;5921.2;6074.0;6018.0;6113.5;5841.67;0.986568600959265
Viet Nam;Seed cotton, unginned;kg/ha;1264.7;1172.1;1009.4;571.2;545.0;530.3;660.7;451.8;570.5;460.3;723.6;1.0952020584228848
Viet Nam;Soya beans;kg/ha;1431.6;1454.5;1613.8;1498.0;1524.4;1569.8;1573.6;1604.9;1608.8;1606.3;1548.57;0.9840937976614134
Viet Nam;Sugar cane;kg/ha;64999.6;64508.3;63643.2;65290.6;66603.3;65961.4;62203.0;64735.5;65438.3;67749.9;65113.31;1.046787293217369
Viet Nam;Sweet potatoes;kg/ha;10735.3;10481.5;10521.8;11119.5;11656.3;12248.9;12640.7;12541.3;11374.0;11476.9;11479.619999999999;0.9081474918319395
Viet Nam;Unmanufactured tobacco;kg/ha;2121.3;2143.7;1994.1;2257.5;2335.3;2343.1;2338.6;2395.3;2535.5;2609.4;2307.38;0.9866501325579408
Yemen;Apples;kg/ha;8574.2;7941.6;7902.6;7806.8;7777.5;9957.4;9984.1;13609.7;13909.6;12227.3;9969.080000000002;0.9984956080167467
Yemen;Bananas;kg/ha;12560.5;12410.6;12321.3;12308.0;11817.6;12331.7;12313.6;12875.6;13007.0;12800.1;12474.6;1.013074974012474
Yemen;Barley;kg/ha;757.9;710.6;663.1;662.3;592.4;985.0;1314.5;1473.9;1071.4;1071.4;930.25;0.7076835298592621
Yemen;Cabbages;kg/ha;14488.9;13554.2;13166.4;13188.4;12908.5;13544.9;13033.7;12689.1;12575.7;12765.7;13191.55;1.012110912480723
Yemen;Carrots and turnips;kg/ha;9306.4;9208.9;9001.3;9005.8;8968.2;9650.1;9658.9;8814.3;8548.0;9200.9;9136.279999999999;0.9458923894025199
Yemen;Coffee, green;kg/ha;578.9;567.1;558.4;559.5;565.2;595.0;596.1;1125.0;939.1;758.6;684.29;1.1479449756752222
Yemen;Grapes;kg/ha;11248.4;11077.3;11089.4;11091.9;10515.8;11387.2;11388.1;11934.7;11869.1;11835.9;11343.779999999999;0.996108218227799
Yemen;Groundnuts, excluding shelled;kg/ha;742.9;719.4;719.1;718.8;710.0;724.4;726.7;724.3;725.3;725.6;723.65;0.9958029448190449
Yemen;Maize (corn);kg/ha;1403.3;1140.2;1096.1;1110.3;1112.2;1320.2;2279.7;2455.3;1500.0;1500.0;1491.73;0.6543536430232049
Yemen;Oranges;kg/ha;14453.8;14146.2;13888.4;13882.3;13593.2;15133.3;15131.5;16069.7;16624.4;15740.5;14866.329999999998;0.9824756303076363
Yemen;Potatoes;kg/ha;12869.0;15603.5;15568.2;15645.9;14358.4;14833.6;14836.4;20412.3;18947.4;17209.0;16028.37;1.0803409182820631
Yemen;Seed cotton, unginned;kg/ha;1175.0;1070.5;1065.7;1065.4;1038.1;1076.2;963.7;1005.0;995.2;957.6;1041.2400000000002;1.0804607242917923
Yemen;Sorghum;kg/ha;817.9;625.5;519.4;533.5;527.3;735.1;1421.3;1504.1;656.3;625.0;796.54;0.5604305917118131
Yemen;Sugar cane;kg/ha;;;;;;;;;;;;
Yemen;Sweet potatoes;kg/ha;8447.8;8612.9;8437.8;8355.0;8321.1;8230.3;8240.8;8182.6;8130.3;8260.9;8321.95;1.0098473449179692
Yemen;Tomatoes;kg/ha;11313.9;15515.4;13285.0;13340.6;14188.9;14741.5;15814.7;19379.6;18646.5;15919.0;15214.51;0.9620486003528362
Yemen;Unmanufactured tobacco;kg/ha;2202.2;2040.0;1999.8;2002.9;2029.6;2957.4;2957.4;4060.4;4034.1;2941.9;2722.57;0.9205957936024887
Yemen;Wheat;kg/ha;1720.6;1669.2;1558.3;1558.8;1433.2;1745.9;2148.5;2264.4;1666.7;1666.7;1743.2300000000002;0.8113707237607635
Yugoslav SFR;Apples;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Barley;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Cabbages;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Carrots and turnips;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Grapes;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Groundnuts, excluding shelled;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Maize (corn);kg/ha;;;;;;;;;;;;
Yugoslav SFR;Olives;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Oranges;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Potatoes;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Rape or colza seed;kg/ha;;;;;;;;;;;;
Yugoslav SFR;Rice;kg/ha;;;;;;;;;;;;
